St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,PHIL 250,B,,Biomedical Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN,MWF 1255-0150PM,OM 10,"Marsh, Jason"
O,PHIL 252,A,,Ethics/The Good Life Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN,MWF 1045-1140,OM 210,"Rudd, Anthony J."
O,PHIL 252,B,,Ethics/The Good Life Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN,MWF 0200-0255PM,HH 317,"Rudd, Anthony J."
O,PHIL 254,A,,Law/Politics/Morality Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN,T 0800-0925 Th 0800-0920,OM 10 OM 10,"Fuerstein, Michael"
O,PHIL 254,B,,Law/Politics/Morality Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN,T 0120-0245PM Th 0215-0335PM,HH 403 HH 403,"Fuerstein, Michael"
C,PHIL 278,,,Moral Theory Prerequisite: one course in Philosophy and completion of BTS-T or permission of of the instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN WRI,T 0935-1100 Th 0930-1050,HH 516 HH 516,"Fuerstein, Michael"
C,PHIL 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHIL 298,,,IS/,,1.00 ,N,,,,Staff
C,PHIL 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHIL 398,,,IR/,,1.00 ,N,,,,Staff
O,PHIL 398,A,,IR/Phenomenology,,1.00 ,N,,,,"Rudd, Anthony J."
O,PHIL 399,,S,"Sem: Kant's Eth, Rel, Pol Prerequisite: Two courses in Philosophy, one of which must be Phil 235 or Phil 236. Open to rising Seniors and Juniors only.",,1.00 ,N,WRI,MWF 1045-1140,HH 516,"Grenberg, Jeanine"
C,PHYS 124,A,,"Principles Physics I Students in Physics 124A must also register for one lab Physics 124AL, BL, CL, DL, EL, or FL.",,1.00 ,N,SED,MWF 0800-0855,RNS 210,"Demas, James"
O,PHYS 124,B,,"Principles Physics I Students in Physics 124B must also register for one lab Physics 124AL, BL, CL, DL, EL, or FL.",,1.00 ,N,SED,MWF 1150-1245PM,RNS 210,"Larsen, Amy"
C,PHYS 124,A,L,    Prin Physics I/Lab,,0.00 ,N,,M 1255-0325PM,RNS 292,"Dahl, David"
C,PHYS 124,B,L,    Prin Physics I/Lab,,0.00 ,N,,T 1145-0215PM,RNS 292,"Demas, James"
C,PHYS 124,C,L,    Prin Physics I/Lab,,0.00 ,N,,T 0225-0455PM,RNS 292,"Nitz, David"
O,PHYS 124,D,L,    Prin Physics I/Lab,,0.00 ,N,,Th 0820-1050,RNS 292,"Demas, James"
C,PHYS 124,E,L,    Prin Physics I/Lab,,0.00 ,N,,Th 0215-0445PM,RNS 292,"Dahl, David"
O,PHYS 124,F,L,    Prin Physics I/Lab,,0.00 ,N,,F 1255-0325PM,RNS 292,"Larsen, Amy"
O,PHYS 130,A,,"Analytical I Students in Physics 130 must also register for one lab Physics 130 AL, BL, or CL.",,1.00 ,N,IST SED,MWF 0905-1000 T 0830-0925 Th 0825-0920,RNS 210 RNS 210 RNS 210,"Engbrecht, Jason J."
O,PHYS 130,B,,"Analytical I Students in Physics 130 must also register for on lab Physics 130 AL, BL, or CL.",,1.00 ,N,IST SED,MWF 1045-1140 T 1005-1100 Th 0955-1050,RNS 210 RNS 210 RNS 210,"Kolan, Amy"
O,PHYS 130,A,L,    Analytical I Lab,,0.00 ,N,,M 1255-0325PM,RNS 293,"Engbrecht, Jason J."
O,PHYS 130,B,L,    Analytical I Lab,,0.00 ,N,,T 1145-0215PM,RNS 293,"Kolan, Amy"
O,PHYS 130,C,L,    Analytical I Lab,,0.00 ,N,,T 0225-0455PM,RNS 293,"Kolan, Amy"
O,PHYS 232,A,,Analytical III Students in Physics 232 must also register for lab 232 AL or BL.,,1.00 ,N,IST SED,MWF 0905-1000,RNS 208,"Borovsky, Brian"
O,PHYS 232,B,,Analytical III,,1.00 ,N,IST SED,MWF 1045-1140,RNS 208,"Borovsky, Brian"
C,PHYS 232,A,L,    Analytical III Lab,,0.00 ,N,,Th 1245-0315PM,RNS 293,"Borovsky, Brian"
O,PHYS 232,B,L,    Analytical III Lab,,0.00 ,N,,F 0200-0430PM,RNS 293,"Borovsky, Brian"
C,PHYS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHYS 298,,,IS/,,1.00 ,N,,,,Staff
O,PHYS 374,,,Classical Mechanics,,1.00 ,N,,MWF 1150-1245PM,RNS 297,"Dahl, David"
O,PHYS 376,A,,Quantum Mechanics,,1.00 ,N,,MWF 0800-0855,RNS 297,"Nitz, David"
C,PHYS 376,B,,Quantum Mechanics,,1.00 ,N,,MWF 1045-1140,RNS 297,"Nitz, David"
C,PHYS 386,A,L,    Adv Physics Lab (376),,0.25 ,N,,M 0200-0500PM,RNS 298,"Nitz, David"
O,PHYS 386,B,L,    Adv Physics Lab (376),,0.25 ,N,,T 1145-0245PM,RNS 298,"Engbrecht, Jason J."
C,PHYS 386,C,L,    Adv Physics Lab (376),,0.25 ,N,,Th 0215-0515PM,RNS 298,"Engbrecht, Jason J."
O,PHYS 390,,T,Top: Solid State Physics,,1.00 ,N,,MWF 0905-1000,RNS 297,"Dahl, David"
C,PHYS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHYS 398,,,IR/,,1.00 ,N,,,,Staff
C,PSCI 111,A,,American Politics This course has class year limits.,,1.00 ,N,HBS MCD,MWF 1045-1140,HH 307,"Anderson, Joshua"
C,PSCI 111,B,,American Politics This course has class year limits.,,1.00 ,N,HBS MCD,MWF 1150-1245PM,HH 307,"Anderson, Joshua"
O,PSCI 112,A,,Comparative Politics,,1.00 ,N,HBS MCG,MWF 0800-0855,HH 317,"Pahnke, Anthony"
O,PSCI 112,B,,Comparative Politics,,1.00 ,N,HBS MCG,MWF 0200-0255PM,OM 30,"Pahnke, Anthony"
O,PSCI 121,A,,Intl Relations This course has class-year limits.,,1.00 ,N,HBS,MWF 0800-0855,HH 307,"Lott, Anthony"
C,PSCI 121,B,,Intl Relations This course has class-year limits.,,1.00 ,N,HBS,MWF 0905-1000,HH 307,"Lott, Anthony"
C,PSCI 211,,,Media and Politics,,1.00 ,N,HBS,MWF 1045-1140,TOH 214,"Hendriks, Henriet"
C,PSCI 220,A,,Analyzing Politics For Political Science majors only.,,1.00 ,N,,MWF 1255-0150PM,HH 515,"Hendriks, Henriet"
O,PSCI 220,B,,Analyzing Politics For Political Science majors only.,,1.00 ,N,,MWF 0200-0255PM,HH 515,"Hendriks, Henriet"
C,PSCI 252,,,Politics & Developmnt,,1.00 ,N,HBS MCG,T 0935-1100 Th 0930-1050,OM 30 OM 30,"Thalhammer, Kristina"
C,PSCI 260,,,Hist Mod Pol Thought,,1.00 ,N,HWC,MWF 0200-0255PM,OM 110,"Anderson, Joshua"
O,PSCI 282,,,Russian/Eurasian Politics,,1.00 ,N,HBS,T 0120-0245PM Th 0215-0335PM,HH 307 HH 307,"Dale, J. Patrick"
C,PSCI 284,,,Citizenship War Terror Prerequisite: BTS-T or permission of instructor. Open only to rising Seniors during web registration. Rising Juniors may add on a space-available basis during the drop/add period.,,1.00 ,N,EIN,T 0800-0925 Th 0800-0920,OM 140 OM 140,"Dale, J. Patrick"
C,PSCI 294,,,Academic Internship,,1.00 ,Y,,,,Staff
C,PSCI 294,A,,Academic Internship,,0.50 ,Y,,,,Staff
O,PSCI 298,,,IS/,,1.00 ,N,,,,Staff
O,PSCI 311,,S,Sem: Am Politics Only open to rising seniors during web registration.,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 515 HH 515,"Hofrenning, Daniel"
O,PSCI 350,,,Immigration/Citizenship Only open to rising seniors during web registration.,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,HH 515 HH 515,"Tegtmeyer Pak, Katherine S."
C,PSCI 370,,S,Sem:Courageous Resistance Only open to rising seniors during web registration.,,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,DC 204 DC 204,"Thalhammer, Kristina"
C,PSCI 384,,,Sem:Studies Pol Thought Only open to rising seniors during web registration.,,1.00 ,N,WRI,MWF 0905-1000,HH 516,"Casson, Douglas J."
C,PSCI 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PSCI 398,,,IR/,,1.00 ,N,,,,Staff
O,PSYCH 125,A,,Principles: Psych,,1.00 ,N,HBS IST,MWF 0800-0855,TOH 280,"Ori_a, M. Minda"
O,PSYCH 125,B,,Principles: Psych,,1.00 ,N,HBS IST,MWF 1045-1140,RNS 150,"Muir, Gary M."
O,PSYCH 125,C,,Principles: Psych,,1.00 ,N,HBS IST,T 0935-1100 Th 0930-1050,RNS 150 RNS 150,"Sundby, Mark"
C,PSYCH 230,A,,Research Methods Students in Psych 230A must also register for lab 230A L.,,1.00 ,N,WRI,MWF 1255-0150PM,RNS 131,"Kim, John"
O,PSYCH 230,B,,Research Methods Students in Psych 230B must also register for lab 230B L.,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,RNS 131 RNS 131,"Huff, Charles"
C,PSYCH 230,A,L,    Research Methods Lab,,0.00 ,N,,T 1245-0245PM,RNS 240,"Huff, Charles"
O,PSYCH 230,B,L,    Research Methods Lab,,0.00 ,N,,Th 1245-0245PM,RNS 240,"Huff, Charles"
C,PSYCH 235,,,Sensation/Perception Students in Psych 235 must also register for lab Psych 235 AL or BL.,,1.00 ,N,SED,MWF 1150-1245PM,RNS 190,"Loebach, Jeremy"
C,PSYCH 235,A,L,    Sensation/Perception Lab,,0.00 ,N,,W 0200-0500PM,RNS 240,"Loebach, Jeremy"
C,PSYCH 235,B,L,    Sensation/Perception Lab,,0.00 ,N,,F 0100-0400PM,RNS 240,"Loebach, Jeremy"
C,PSYCH 236,,,Condition & Learning Students in Psych 236 must also register for lab Psych 236 AL or BL.,,1.00 ,N,SED,T 1145-0110PM Th 1245-0205PM,RNS 210 RNS 210,"Dickinson, Shelly D."
C,PSYCH 236,A,L,    Condition & Learning Lab,,0.00 ,N,,W 1145-0145PM,RNS 123,"Dickinson, Shelly D."
C,PSYCH 236,B,L,    Condition & Learning Lab,,0.00 ,N,,W 0200-0400PM,RNS 123,"Dickinson, Shelly D."
C,PSYCH 238,,,Biopsychology,,1.00 ,N,IST,MWF 0800-0855,RNS 190,"Clark, Rachel"
C,PSYCH 241,A,,Developmental Psych,,1.00 ,N,HBS,MWF 0905-1000,RNS 150,"Kim, John"
C,PSYCH 241,B,,Developmental Psych,,1.00 ,N,HBS,MWF 1150-1245PM,RNS 150,"Kim, John"
O,PSYCH 244,A,,Psych of Personality,,1.00 ,N,HBS,T 0800-0925 Th 0800-0920,RNS 190 RNS 190,"Veltri, Carlo O."
C,PSYCH 244,B,,Psych of Personality,,1.00 ,N,HBS,T 0935-1100 Th 0930-1050,RNS 190 RNS 190,"Veltri, Carlo O."
C,PSYCH 247,A,,Psychopathology,,1.00 ,N,HBS,T 1145-0110PM Th 1245-0205PM,RNS 290 RNS 290,"Ross, Scott R."
O,PSYCH 247,B,,Psychopathology,,1.00 ,N,HBS,T 0120-0245PM Th 0215-0335PM,RNS 290 RNS 290,"Ross, Scott R."
C,PSYCH 250,,,Indust/Organizations,,1.00 ,N,,Th 0700-1000PM,RNS 290,"Boyd, Scott L."
C,PSYCH 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PSYCH 298,,,IS/,,1.00 ,N,,,,Staff
O,PSYCH 298,A,,IS/Disabilities in India,,1.00 ,N,,,,"Gross, Dana"
C,PSYCH 339,,,Cognitive Neuroscience,,1.00 ,N,IST ORC,T 0120-0245PM Th 0215-0335PM,RNS 124 RNS 124,"Loebach, Jeremy"
C,PSYCH 375,A,,Clinical/Counseling Psych,,1.00 ,N,,M 0700-1000PM,RNS 124,"Kodl, Molly M."
C,PSYCH 375,B,,Clinical/Counseling Psych,,1.00 ,N,,M 0700-1000PM,RNS 208,"Gibbon, Christine A."
C,PSYCH 390,A,S,Sem:Intimate Relationship,,1.00 ,N,,MWF 0905-1000,RNS 124,"Ori_a, M. Minda"
O,PSYCH 390,B,S,Sem: Evolutionary Psych,,1.00 ,N,,MWF 1045-1140,RNS 124,"Ori_a, M. Minda"
C,PSYCH 391,,T,"Psych of Good and Evil Prerequisite: Completion of BTS-T, Psych 230, and at least two 200-level Psychology courses, or permission of the instructor. Open only to Seniors and Juniors during web registraiton.",,1.00 ,N,EIN,T 0800-0925 Th 0800-0920,RNS 208 RNS 208,"Huff, Charles"
C,PSYCH 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PSYCH 398,,,IR/,,1.00 ,N,,,,Staff
O,REL 121,A,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0800-0855,OM 305,"Ripley, Jason J."
O,REL 121,B,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0905-1000,OM 310,"Lagerquist, L. DeAne"
O,REL 121,C,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0905-1000,OM 305,"Ripley, Jason J."
O,REL 121,D,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1045-1140,OM 240,"Odell, Margaret"
O,REL 121,E,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1045-1140,OM 140,"Wilson, Charles"
O,REL 121,F,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1150-1245PM,OM 240,"Lagerquist, L. DeAne"
O,REL 121,G,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1150-1245PM,OM 305,"Beckman, Patricia"
O,REL 121,H,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1255-0150PM,OM 310,"Booth, David"
O,REL 121,I,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1255-0150PM,OM 240,"Odell, Margaret"
C,REL 121,J,,Bible/Culture/Commun Open to Environmental Conversations students only.,,1.00 ,N,BTS-B,MWF 0200-0255PM,OM 310,"Booth, David"
O,REL 121,K,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0800-0925 Th 0800-0920,OM 210 OM 210,"Jothen, Peder J."
O,REL 121,L,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0935-1100 Th 0930-1050,OM 110 OM 110,"Hanson, James"
O,REL 121,M,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0935-1100 Th 0930-1050,OM 305 OM 305,"Alexander, Torin D."
O,REL 121,N,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 210 OM 210,"Benjamin, Mara H."
O,REL 121,O,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 240 OM 240,"Schuurman, Douglas"
O,REL 121,P,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0120-0245PM Th 0215-0335PM,OM 210 OM 210,"Benjamin, Mara H."
O,REL 121,Q,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0120-0245PM Th 0215-0335PM,OM 240 OM 240,"Schuurman, Douglas"
C,REL 207,,,Chr Theol/Moral Life,,1.00 ,N,BTS-T WRI,T 0935-1100 Th 0930-1050,OM 240 OM 240,"Schuurman, Douglas"
C,REL 209,,,Intro Feminist Theol,,1.00 ,N,BTS-T,MWF 0200-0255PM,OM 10,"Beckman, Patricia"
C,REL 223,,,St. Paul/Letter/Gospel,,1.00 ,N,BTS-T,T 1145-0110PM Th 1245-0205PM,OM 10 OM 10,"Hanson, James"
O,REL 227,,,Jews & Christians/Aft,,1.00 ,N,BTS-T,T 0935-1100 Th 0930-1050,OM 10 OM 10,"Benjamin, Mara H."
C,REL 233,,,God and Faith/Autobio,,1.00 ,N,BTS-T,MWF 1045-1140,OM 10,"Barbour, John"
O,REL 245,,,Theol of Religions/Dialog,,1.00 ,N,BTS-T,T 0935-1100 Th 0930-1050,TOH 210 TOH 210,"Walter, Gregory A. Rambachan, Anantanand"
O,REL 246,,,Islam-Rel & Community,,1.00 ,N,MCG,MWF 1255-0150PM,OM 305,"Schillinger, Jamie A."
C,REL 273,,,Hebr Proph/Christian Trad,,1.00 ,N,BTS-T WRI,MWF 0905-1000,OM 240,"Odell, Margaret"
O,REL 277,,,Travel and Ethics Prerequisite: Completion of BTS-T or permission of the instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN,MWF 1150-1245PM,OM 10,"Barbour, John"
O,REL 285,,,What is Religion? Open only to rising Juniors and Sophomores,,1.00 ,N,WRI,MWF 1150-1245PM,OM 20,"Alexander, Torin D."
C,REL 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,REL 297,,,Chr Ethics: Life/Death Prerequisite: Completion of BTS-T or permission of the instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN,T 1145-0110PM Th 1245-0205PM,OM 305 OM 305,"Jothen, Peder J."
O,REL 298,,,IS/,,1.00 ,N,,,,Staff
O,REL 303,,,Hist Chr Thought II,,1.00 ,N,BTS-T WRI,T 0120-0245PM Th 0215-0335PM,OM 140 OM 140,"Wilson, Charles"
C,REL 344,,,Feminist/Chr Ethic Prerequisite: Completion of BTS-T or permission of the instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN,MWF 0905-1000,OM 140,"Booth, David"
C,REL 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,REL 397,,,Rel/Dialog: Prosp/Perils,,1.00 ,N,,MWF 1045-1140,OM 110,"Schillinger, Jamie A."
O,REL 398,,,IR/,,1.00 ,N,,,,Staff
O,REL 398,A,,IR/Enacting God's Justice,,1.00 ,N,,,,"Lagerquist, L. DeAne"
O,RUSSN 111,A,,Beginning Russian I Students in Russn 111A must also register for one lab Russn 111AL or BL.,,1.00 ,N,,MWF 1150-1245PM,TOH 108,"Walter, Irina"
O,RUSSN 111,B,,Beginning Russian I Students in Russn 111B must also register for one lab Russn 111AL or BL.,,1.00 ,N,,MWF 0200-0255PM,TOH 108,"Walter, Irina"
O,RUSSN 111,A,L,    Beginning Russian I Lab,,0.00 ,N,,T 1150-1245PM,TOH 108,"Walter, Irina"
O,RUSSN 111,B,L,    Beginning Russian I Lab,,0.00 ,N,,T 0200-0255PM,TOH 108,"Walter, Irina"
O,RUSSN 231,A,,Intermed Russian I Students in Russn 231A must also register for one lab Russn 231AL or BL.,,1.00 ,N,FOL-R,MWF 1255-0150PM,TOH 108,"Robinson, Marc"
O,RUSSN 231,B,,Intermed Russian I Students in Russn 231B must also register for one lab Russn 231AL or BL.,,1.00 ,N,FOL-R,MWF 0905-1000,TOH 108,"Robinson, Marc"
C,RUSSN 231,A,L,    Intermed Russian I Lab,,0.00 ,N,,T 1150-1245PM,TOH 316,"Robinson, Marc"
O,RUSSN 231,B,L,    Intermed Russian I Lab,,0.00 ,N,,T 0800-0855,TOH 316,"Robinson, Marc"
O,RUSSN 251,,,Conversation & Comp,,1.00 ,N,FOL-R,MWF 1255-0150PM,TOH 102,"Walter, Irina"
C,RUSSN 262,,,20th C Russian Lit-Tr,,1.00 ,N,ALS-L ORC,MWF 1045-1140,TOH 108,"Robinson, Marc"
C,RUSSN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,RUSSN 298,,,IS/,,1.00 ,N,,,,Staff
C,RUSSN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,RUSSN 398,,,IR/,,1.00 ,N,,,,Staff
C,RUSST 294,,,Academic Internship,,0.50 ,Y,,,,Staff
O,RUSST 298,,,IS/,,1.00 ,N,,,,Staff
O,RUSST 398,,,IR/,,1.00 ,N,,,,Staff
C,SCICN 213,,,Rise of Modern Science Open to Science Conversations students only.,,1.00 ,N,,T 0935-1100 Th 0930-1050,OM 340 OM 340,"Cole, Eric Cunningham, Arthur"
C,SOAN 121,A,,Intro to Sociology Open to first-year students only.,,1.00 ,N,HBS MCD,MWF 0800-0855,HH 302,"Fischer, Laura L."
C,SOAN 121,B,,Intro to Sociology Open to first-year students only.,,1.00 ,N,HBS MCD,MWF 0905-1000,HH 302,"Fischer, Laura L."
C,SOAN 121,C,,Intro to Sociology Open to first-year students only.,,1.00 ,N,HBS MCD,T 1145-0110PM Th 1245-0205PM,HH 302 HH 302,"Thornhill, Theodore E."
O,SOAN 128,A,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,T 0935-1100 Th 0930-1050,HH 319 HH 319,"Keefe, Susi K."
O,SOAN 128,B,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,T 1145-0110PM Th 1245-0205PM,HH 319 HH 319,"Keefe, Susi K."
O,SOAN 128,C,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,MWF 0200-0255PM,HH 302,"Anderson, Carolyn"
C,SOAN 234,A,,Native N Amer Cultures,,1.00 ,N,HBS MCD,MWF 1045-1140,OM 310,"Anderson, Carolyn"
O,SOAN 234,B,,Native N Amer Cultures,,1.00 ,N,HBS MCD,MWF 1150-1245PM,OM 310,"Anderson, Carolyn"
C,SOAN 236,A,,The Arab World,,1.00 ,N,HBS MCG,MWF 1150-1245PM,OM 30,"Al Atiyat, Ibtesam"
C,SOAN 236,B,,The Arab World,,1.00 ,N,HBS MCG,MWF 1255-0150PM,OM 30,"Al Atiyat, Ibtesam"
C,SOAN 261,A,,Gender/C-Cult/Persp,,1.00 ,N,HBS MCG,MWF 1255-0150PM,HH 403,"Nordstrom-Loeb, Bruce"
C,SOAN 261,B,,Gender/C-Cult/Persp,,1.00 ,N,HBS MCG,MWF 0200-0255PM,HH 403,"Nordstrom-Loeb, Bruce"
C,SOAN 264,A,,Race/Class-Am Culture,,1.00 ,N,HBS MCD,T 0800-0925 Th 0800-0920,HH 403 HH 403,"Thornhill, Theodore E."
C,SOAN 264,B,,Race/Class-Am Culture,,1.00 ,N,HBS MCD,T 0935-1100 Th 0930-1050,HH 403 HH 403,"Thornhill, Theodore E."
C,SOAN 292,A,,Anthropologic Theory Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.,,1.00 ,N,WRI,MWF 1045-1140,HH 302,"Williamson, Thomas A."
C,SOAN 292,B,,Anthropologic Theory Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.,,1.00 ,N,WRI,MWF 1255-0150PM,HH 302,"Williamson, Thomas A."
C,SOAN 294,,,Academic Internship,,0.50 ,Y,,,,Staff
C,SOAN 297,,,Top: Enviro Anthropology,,1.00 ,N,HBS MCG,T 0120-0245PM Th 0215-0335PM,HH 319 HH 319,"Keefe, Susi K."
O,SOAN 298,,,IS/,,1.00 ,N,,,,Staff
O,SOAN 298,A,,IS/Women Gender Afghanist,,1.00 ,N,,,,"Al Atiyat, Ibtesam"
O,SOAN 298,B,,IS/Sexuality in Arab Lit,,1.00 ,N,,,,"Al Atiyat, Ibtesam"
C,SOAN 371,A,,Found Soc Sci Resrch Open to rising senior and junior Sociology/Anthropology majors only. Prerequisite: Statistics 110 or 212.,,1.00 ,N,ORC WRI,MWF 0800-0855,OM 10,"Sheppard, Ryan R."
C,SOAN 371,B,,Found Soc Sci Resrch Open to rising senior and junior Sociology/Anthropology majors only. Prerequisite: Statistics 110 or 212.,,1.00 ,N,ORC WRI,MWF 0905-1000,OM 10,"Sheppard, Ryan R."
C,SOAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SOAN 398,,,IR/,,1.00 ,N,,,,Staff
O,SPAN 112,A,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0800-0855,TOH 114,"Olson, Barbara"
O,SPAN 112,B,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0905-1000,TOH 114,"Olson, Barbara"
O,SPAN 112,C,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1255-0150PM,TOH 314,"Giannini, Claudia"
O,SPAN 112,D,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1150-1245PM,TB 216,"Cropsey, Kris A."
C,SPAN 231,A,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0800-0855,TOH 308,"Cropsey, Kris A."
O,SPAN 231,B,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0905-1000,TOH 210,"O'Conner, Jonathan P."
O,SPAN 231,C,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0905-1000,OM 210,"Medina-Vilarino, Kristina"
O,SPAN 231,D,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1045-1140,TOH 110,"Giannini, Claudia"
O,SPAN 231,E,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1045-1140,TOH 316,"O'Conner, Jonathan P."
O,SPAN 231,F,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1150-1245PM,TOH 316,"Medina-Vilarino, Kristina"
O,SPAN 231,G,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1150-1245PM,TOH 214,"Villate-Isaza, Alberto"
O,SPAN 231,H,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1255-0150PM,TOH 214,"Villate-Isaza, Alberto"
O,SPAN 231,I,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1255-0150PM,TOH 114,"Strichartz, Ariel"
O,SPAN 231,J,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0200-0255PM,TOH 114,"Strichartz, Ariel"
O,SPAN 231,K,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0200-0255PM,TOH 212,"Barnes-Karol, Gwendolyn"
O,SPAN 231,L,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0800-0855,TOH 110,"Broner, Maggie"
C,SPAN 232,A,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 1045-1140,TOH 114,"Carullo, Sylvia"
C,SPAN 232,B,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 1150-1245PM,TOH 114,"Carullo, Sylvia"
C,SPAN 232,C,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,T 0935-1100 Th 0930-1050,TOH 114 TOH 114,"Narvaez, Leon"
C,SPAN 232,D,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,T 0120-0245PM Th 0215-0335PM,TOH 114 TOH 114,"Narvaez, Leon"
O,SPAN 250,A,,Gateway Sp-Spkng Wrld Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S WRI,T 0800-0925 Th 0800-0920,TOH 312 TOH 312,"Narvaez, Leon"
C,SPAN 250,B,,Gateway Sp-Spkng Wrld Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S WRI,T 0935-1100 Th 0930-1050,TOH 312 TOH 312,"Strichartz, Ariel"
