St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,GCON 217,B,,New Forces of Secular Open to Great Conversations students only.,,1.00 ,N,ALS-L WRI,MWF 1150-1245PM,HH 515,"Casson, Douglas J."
C,GCON 217,C,,New Forces of Secular Open to Great Conversations students only.,,1.00 ,N,ALS-L WRI,MWF 1150-1245PM,HH 516,"Marsalek, Karen E."
C,GCON 217,D,,New Forces of Secular Open to Great Conversations students only.,,1.00 ,N,ALS-L WRI,MWF 1150-1245PM,RML 421,"Cherewatuk, Karen"
C,GCON 217,E,,New Forces of Secular Open to Great Conversations students only.,,1.00 ,N,ALS-L WRI,MWF 1150-1245PM,RML 525,"Groton, Anne"
C,GCON 217,F,,New Forces of Secular Open to Great Conversations students only.,,1.00 ,N,ALS-L WRI,MWF 1150-1245PM,RML 520,"Ripley, Jason J."
O,GERM 111,,,Beginning German I,,1.00 ,N,,MWF 0200-0255PM,OM 035,"Achberger, Karen R."
O,GERM 112,,,Beginning German II,,1.00 ,N,,MWF 0905-1000,RNS 124,"Rippley, Lavern"
C,GERM 231,A,,Intermed German I,,1.00 ,N,,MWF 0800-0855,OM 035,"Achberger, Karen R."
C,GERM 231,B,,Intermed German I,,1.00 ,N,,MWF 0200-0255PM,OM 011,"Rippley, Lavern"
O,GERM 231,C,,Intermed German I,,1.00 ,N,,MWF 1045-1140,OM 035,"Achberger, Karen R."
O,GERM 232,,,Intermed German II,,1.00 ,N,FOL-G,MWF 0800-0855,OM 002,"Rippley, Lavern"
X,GERM 251,,,Understg Narratives,,1.00 ,N,FOL-G WRI,MWF 1045-1140,OM 035,Staff
O,GERM 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GERM 298,,,IS/,,1.00 ,N,WRI,,,Staff
O,GERM 298,A,,IS/Modern German Media,,1.00 ,N,WRI,,,"Achberger, Karen R."
O,GERM 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GERM 398,,,IR/German Novellen,,1.00 ,N,,,,"Rippley, Lavern"
O,GREEK 111,A,,Beginning Greek I,,1.00 ,N,,MWF 0800-0855,OM 011,"Brunelle, Christopher M."
O,GREEK 111,B,,Beginning Greek I,,1.00 ,N,,MWF 0200-0255PM,OM 001,"Reece, Steve T."
O,GREEK 231,,,Intermediate Greek,,1.00 ,N,FOL-K,MWF 1255-0150PM,OM 003,"Myer, Lawrence J."
O,GREEK 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GREEK 298,,,IS/,,1.00 ,N,,,,Staff
O,GREEK 372,,,Greek Philosophers,,1.00 ,N,FOL-K,T 0120-0245PM Th 0215-0335PM,OM 003 OM 003,"Caldesi-Valeri, Valerio"
O,GREEK 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GREEK 398,,,IR/,,1.00 ,N,,,,Staff
C,HIST 111,,,Viking/Medieval Scand Open to first-year students only.,,1.00 ,N,HWC,T 0935-1100 Th 0930-1050,HH 317 HH 317,"Nichol, Todd W."
O,HIST 121,A,,Making Modern Russia Open to first-year students only.,,1.00 ,N,HWC,MWF 1150-1245PM,DC 204,"Kuxhausen, Anna"
C,HIST 121,B,,Making Modern Russia Open to first-year students only.,,1.00 ,N,HWC,MWF 0200-0255PM,HH 515,"Kuxhausen, Anna"
O,HIST 121,,F,FLC - Russian,,0.25 ,N,,,,"Kuxhausen, Anna Walter, Irina"
O,HIST 126,,,Conquest and Colonization Open to first-year students only.,,1.00 ,N,MCG WRI,T 0935-1100 Th 0930-1050,HH 515 HH 515,"DeLaney, Jeane"
C,HIST 181,,,Civil Rights Revolution Open to first-year students only.,,1.00 ,N,HWC MCD,T 0800-0925 Th 0800-0920,HH 515 HH 515,"Fitzgerald, Michael"
O,HIST 189,A,T,Top:Wmn/Afr Colonial Hist Open to first-year students only.,,1.00 ,N,MCG,T 0800-0925 Th 0800-0920,HH 514 HH 514,"Iddrisu, Abdulai"
X,HIST 189,B,T,Top: Slavery in Africa This course has been canceled.,,1.00 ,N,MCG,T 1145-0110PM Th 1245-0205PM,HH 322 HH 322,"Iddrisu, Abdulai"
O,HIST 190,,,Eur/Anc/Renaissance,,1.00 ,N,HWC,MWF 0200-0255PM,HH 317,"Carrington, J. L."
O,HIST 194,,,Global Hist to 1500,,1.00 ,N,MCG,MWF 0800-0855,HH 501,"Iddrisu, Abdulai"
C,HIST 198,A,,America to 1865,,1.00 ,N,HWC MCD,MWF 0905-1000,RML 515,"Hahn, Steven C."
C,HIST 198,B,,America to 1865,,1.00 ,N,HWC MCD,MWF 1045-1140,RML 515,"Hahn, Steven C."
C,HIST 203,,,Ancient Greece Please note that this course does not fulfill a WRI requirement.,,1.00 ,N,HWC,T 0800-0925 Th 0800-0920,HH 501 HH 501,"Howe, Timothy R."
O,HIST 212,,,High/Late Middle Ages,,1.00 ,N,HWC,MWF 1255-0150PM,HH 501,"Brekke, Luke"
O,HIST 218,,,Reformation Europe,,1.00 ,N,HWC,T 1145-0110PM Th 1245-0205PM,OM 031 OM 031,"Brekke, Luke"
O,HIST 227,,,French Revol/Napoleon,,1.00 ,N,HWC,T 0935-1100 Th 0930-1050,HH 501 HH 501,"Peters, Dolores"
O,HIST 227,,F,FLC - French,,0.25 ,N,,,,"Barjasteh, Jolene"
O,HIST 230,,,Imperial Russia,,1.00 ,N,HWC,MWF 0905-1000,HH 403,"Kuxhausen, Anna"
O,HIST 230,,F,FLC - Russian,,0.25 ,N,,,,"Walter, Irina"
C,HIST 240,,S,"Sem: Envir Hist Latin Ame Especially for sophomore History majors, but others may also register.",,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 514 HH 514,"DeLaney, Jeane"
O,HIST 270,,S,"Sem: Franklin's Amer Especially for sophomore History majors, but others may also register.",,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 514 HH 514,"Hahn, Steven C."
C,HIST 288,,,Civil War/Reconstruct,,1.00 ,N,HWC MCD,T 1145-0110PM Th 1245-0205PM,RML 577 RML 577,"Fitzgerald, Michael"
O,HIST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
X,HIST 295,,T,Top: W African History This course has been canceled.,,1.00 ,N,MCG,T 1145-0110PM Th 1245-0205PM,RNS 310 RNS 310,Staff
O,HIST 298,,,IS/Making of South Africa,,1.00 ,N,,,,"Iddrisu, Abdulai"
C,HIST 303,,S,Sem: Julio-Claudian Rome,,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 515 HH 515,"Howe, Timothy R."
C,HIST 320,,S,Sem: Holocaust & History,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 516 HH 516,"Peters, Dolores"
C,HIST 370,,S,Sem:19th C. Am Pol Cultur,,1.00 ,N,WRI,MWF 1045-1140,HH 516,"Fitzgerald, Michael"
O,HIST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HIST 398,,,IR/Second-Wave Feminism,,1.00 ,N,,,,"Fure-Slocum, Eric J."
O,HIST 398,A,,IR/Japan Social History,,1.00 ,N,,,,"Entenmann, Robert"
O,HIST 398,B,,IR/Christian Impact Sudan,,1.00 ,N,WRI,,,"Iddrisu, Abdulai"
O,HIST 398,C,,IR/Politics Early Repub,,1.00 ,N,,,,"Hahn, Steven C."
O,HSPST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HSPST 298,,,IS/,,1.00 ,N,,,,Staff
O,HSPST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HSPST 398,,,IR/,,1.00 ,N,,,,Staff
O,ID 235,,,Mid-East Studies Open to First-Year Students.,,1.00 ,N,MCG,MWF 0200-0255PM,BMC 102,"Schillinger, Jamie A."
O,ID 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,ID 298,,,IS/,,1.00 ,N,,,,Staff
O,ID 394,,,Academic Internship,,1.00 ,Y,,,,"Crisp, Kevin M."
O,ID 398,,,IR/,,1.00 ,N,,,,Staff
O,IDFA 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IDFA 298,,,IS/,,1.00 ,N,,,,Staff
O,IDFA 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IDFA 398,,,IR/,,1.00 ,N,,,,Staff
C,INTD 150,,,Planned Credit,,1.00 ,N,,,,Staff
C,IS 204,,T,Top: Global Health Ethics Open only to Seniors during web registration. Prerequisite: Completion of BTS-T. Students who have taken IS 204 Top: Health Ethics and Pandemic should NOT register for this seminar.,,1.00 ,N,EIN,MWF 0800-0855,HH 322,"Gervais, Karen"
C,IS 216,,T,Top: Ideals to Action Not open to first-year students. Open only to Sophomores and Juniors during web registration.,,1.00 ,N,ORC,MWF 1255-0150PM,HH 302,"Fure-Slocum, Eric J."
O,IS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IS 298,,,IS/,,1.00 ,N,,,,Staff
O,IS 391,A,,Senior Project I Open to Senior majors only.,,1.00 ,Y,,,,"McKelvey, Steven"
O,IS 391,B,,Senior Project I,,1.00 ,Y,,,,"Saterstrom, Sheryl"
O,IS 391,C,,Senior Project I,,1.00 ,Y,,,,"Muir, Sian E."
O,IS 391,D,,Senior Project I,,1.00 ,Y,,,,"Dunning, Jenny"
O,IS 392,,,Senior Project II,,1.00 ,N,,,,"Gisselman, Gary C."
O,IS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IS 398,,,IR/Machiavelli in History,,1.00 ,N,,,,"Carrington, J. L."
C,JAPAN 111,A,,Beginning Japanese I Students in Japan 111A must also register for one lab Japan 111AL or BL.,,1.00 ,N,,MWF 1045-1140,OM 002,"Hoogenboom, Tomoko"
C,JAPAN 111,B,,Beginning Japanese I Students in Japan 111A must also register for one lab Japan 111AL or BL.,,1.00 ,N,,MWF 1150-1245PM,OM 002,"Hoogenboom, Tomoko"
C,JAPAN 111,A,L,Beginning Japanese I Lab,,0.00 ,N,,Th 0800-0855,RML WLC,"Hoogenboom, Tomoko"
C,JAPAN 111,B,L,Beginning Japanese I Lab,,0.00 ,N,,Th 0935-1030,RML WLC,"Hoogenboom, Tomoko"
O,JAPAN 231,A,,Intermed Japanese I Students in Japan 231 must also register for one lab Japan 231AL or BL.,,1.00 ,N,FOL-J,MWF 1255-0150PM,OM 002,"Akimoto, Hiroe"
O,JAPAN 231,B,,Intermed Japanese I Students in Japan 231 must also register for one lab Japan 231AL or BL.,,1.00 ,N,FOL-J,MWF 0200-0255PM,OM 002,"Akimoto, Hiroe"
O,JAPAN 231,A,L,Intermed Japanese I Lab,,0.00 ,N,,T 0800-0855,RML 477,"Akimoto, Hiroe"
O,JAPAN 231,B,L,Intermed Japanese I Lab,,0.00 ,N,,T 0935-1030,RML 477,"Akimoto, Hiroe"
O,JAPAN 251,,,Advanced Japanese I,,1.00 ,N,FOL-J,MWF 1150-1245PM,RML 152,"Ito, Rika"
O,JAPAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,JAPAN 298,,,IS/,,1.00 ,N,,,,Staff
O,JAPAN 300,,,Top:Japanese Food Culture,,1.00 ,N,,MWF 1255-0150PM,RNS 316,"Hoogenboom, Tomoko"
O,JAPAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,JAPAN 398,,,IR/,,1.00 ,N,,,,Staff
C,LATIN 111,A,,Beginning Latin I,,1.00 ,N,,MWF 0800-0855,OM 031,"May, James"
C,LATIN 111,B,,Beginning Latin I,,1.00 ,N,,MWF 1045-1140,OM 031,"Reece, Steve T."
O,LATIN 111,C,,Beginning Latin I,,1.00 ,N,,MWF 1150-1245PM,OM 031,"Caldesi-Valeri, Valerio"
C,LATIN 231,A,,Intermediate Latin,,1.00 ,N,FOL-L,MWF 0905-1000,OM 031,"Groton, Anne"
O,LATIN 231,B,,Intermediate Latin,,1.00 ,N,FOL-L,MWF 0200-0255PM,OM 031,"Groton, Anne"
O,LATIN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,LATIN 298,,,IS/,,1.00 ,N,,,,Staff
O,LATIN 371,,,Latin Lyric ORC pending approval.,,1.00 ,N,FOL-L ORC,T 0935-1100 Th 0930-1050,OM 031 OM 031,"Brunelle, Christopher M."
O,LATIN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,LATIN 398,,,IR/,,1.00 ,N,,,,Staff
C,MATH 109,,,Preparation for Calculus,,1.00 ,N,,MWF 0200-0255PM,RNS 190,"Taipale, Kaisa"
C,MATH 120,A,,Calculus I,,1.00 ,N,AQR,MWF 0800-0855,RNS 290,"Bolstad, Peder"
C,MATH 120,B,,Calculus I,,1.00 ,N,AQR,MWF 0905-1000,RNS 150,"Woo, Alexander"
C,MATH 120,C,,Calculus I,,1.00 ,N,AQR,MWF 1045-1140,RML 577,"Taipale, Kaisa"
C,MATH 120,D,,Calculus I,,1.00 ,N,AQR,MWF 1150-1245PM,RNS 208,"Daugherty, Zajj"
C,MATH 120,E,,Calculus I,,1.00 ,N,AQR,MWF 1255-0150PM,RNS 310,"Gundacker, Rose"
C,MATH 120,F,,Calculus I,,1.00 ,N,AQR,MWF 1255-0150PM,RNS 210,"Taipale, Kaisa"
C,MATH 120,G,,Calculus I,,1.00 ,N,AQR,MWF 0200-0255PM,RNS 310,"Gundacker, Rose"
C,MATH 120,H,,Calculus I,,1.00 ,N,AQR,MWF 0305-0400PM,RNS 310,"Gundacker, Rose"
C,MATH 126,A,,Calculus II,,1.00 ,N,AQR,MWF 0800-0855,RNS 297,"McDougall, Adam C."
C,MATH 126,B,,Calculus II,,1.00 ,N,AQR,MWF 0905-1000,RNS 435,"McDougall, Adam C."
C,MATH 126,C,,Calculus II,,1.00 ,N,AQR,MWF 1045-1140,RNS 206,"Woo, Alexander"
C,MATH 126,D,,Calculus II,,1.00 ,N,AQR,MWF 1255-0150PM,RNS 204,"Daugherty, Zajj"
C,MATH 126,E,,Calculus II,,1.00 ,N,AQR,MWF 0200-0255PM,RNS 204,"Daugherty, Zajj"
X,MATH 126,F,,Calculus II,,1.00 ,N,AQR,MWF 0305-0400PM,RNS 208,Staff
C,MATH 128,A,,Honors Calculus II,,1.00 ,N,AQR,MWF 0800-0855,RNS 204,"Garrett, Kristina"
C,MATH 128,B,,Honors Calculus II,,1.00 ,N,AQR,MWF 0905-1000,RNS 204,"Garrett, Kristina"
C,MATH 128,C,,Honors Calculus II,,1.00 ,N,AQR,MWF 1045-1140,RNS 204,"Dietz, Jill"
C,MATH 128,D,,Honors Calculus II,,1.00 ,N,AQR,MWF 1150-1245PM,RNS 297,"Dietz, Jill"
X,MATH 128,E,,Honors Calculus II,,1.00 ,N,AQR,MWF 0305-0400PM,RNS 208,"Kolan, Amy"
C,MATH 220,A,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 0800-0855,RNS 206,"Berliner, Adam H."
C,MATH 220,B,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 0905-1000,RNS 206,"Berliner, Adam H."
C,MATH 220,C,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 1045-1140,RNS 297,"Humke, Paul"
C,MATH 220,D,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 1255-0150PM,RNS 206,"Matsuura, Ryota"
C,MATH 220,E,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 0200-0255PM,RNS 206,"Matsuura, Ryota"
C,MATH 226,A,,Multivariable Calc,,1.00 ,N,,T 0800-0925 Th 0800-0920,RNS 208 RNS 208,"Zorn, Paul"
O,MATH 226,B,,Multivariable Calc,,1.00 ,N,,T 0935-1100 Th 0930-1050,RNS 204 RNS 204,"McDougall, Adam C."
O,MATH 230,,,Differential Equations I,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 208 RNS 208,"Woo, Alexander"
O,MATH 244,A,,Real Analysis I,,1.00 ,N,WRI,MWF 0905-1000,RNS 297,"Humke, Paul"
C,MATH 244,B,,Real Analysis I,,1.00 ,N,WRI,MWF 1150-1245PM,RNS 204,"Hanson, Bruce"
C,MATH 252,A,,Abstract Algebra I,,1.00 ,N,WRI,MWF 1045-1140,RNS 160D,"Berliner, Adam H."
O,MATH 252,B,,Abstract Algebra I,,1.00 ,N,WRI,MWF 1150-1245PM,RNS 206,"Garrett, Kristina"
C,MATH 262,,,Probability Theory,,1.00 ,N,,T 0935-1100 Th 0930-1050,RNS 190 RNS 190,"Roback, Paul J."
O,MATH 266,,,Operations Research,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 204 RNS 204,"McKelvey, Steven"
O,MATH 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MATH 298,,,IS/,,1.00 ,N,,,,Staff
O,MATH 298,A,,IS/,,1.00 ,N,,,,Staff
O,MATH 340,,,Complex Analysis,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 206 RNS 206,"Zorn, Paul"
O,MATH 348,,,Topology,,1.00 ,N,,T 0800-0925 Th 0800-0920,RNS 204 RNS 204,"Hanson, Bruce"
O,MATH 384,,S,Sem: Applied,,1.00 ,N,,T 0935-1100 Th 0930-1050,RNS 206 RNS 206,"Humke, Paul"
O,MATH 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MATH 398,,,IR/Algebraic Geometry I,,1.00 ,N,,,,"Woo, Alexander"
O,MATH 398,A,,IR/Homological Algebra,,1.00 ,N,,,,"Dietz, Jill"
O,MATH 398,B,,IR/Adv. Combinatorics,,1.00 ,N,,,,"Garrett, Kristina"
C,MEDIA 160,A,,Mass Media,,1.00 ,N,MCD ORC,MWF 0200-0255PM,DC 204,"Alvarez, Guido"
O,MEDIA 160,B,,Mass Media,,1.00 ,N,MCD ORC,T 0120-0245PM Th 0215-0335PM,TB 216 TB 216,"Feeney, Megan J."
O,MEDIA 294,,,Academic Internship,,0.50 ,Y,,,,"Gross, Dana"
O,MEDIA 298,,,IS/,,1.00 ,N,,,,Staff
O,MEDIA 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MEDIA 398,,,IR/,,1.00 ,N,,,,Staff
O,MEDVL 398,,,IR/,,1.00 ,N,,,,Staff
C,MGMT 225,A,,Principles of Acct,,1.00 ,N,,T 0935-1100 Th 0930-1050,HH 413 HH 413,"Mader, James"
O,MGMT 225,B,,Principles of Acct,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,HH 413 HH 413,"Mader, James"
O,MGMT 229,,,Arts Management,,1.00 ,N,HBS,T 1145-0110PM Th 1245-0205PM,HH 317 HH 317,"Muir, Sian E."
O,MGMT 237,,,Managerial/Cost Acct,,1.00 ,N,,MWF 1045-1140,RML 520,"Emery, Mary Ann"
C,MGMT 250,,,Marketing,,1.00 ,N,HBS,MWF 1255-0150PM,RNS 410,"Muir, Sian E."
O,MGMT 251,A,,Management,,1.00 ,N,HBS,MWF 0800-0855,HH 413,"Goedde, Richard"
C,MGMT 251,B,,Management,,1.00 ,N,HBS,MWF 0905-1000,HH 413,"Goedde, Richard"
O,MGMT 256,,,Entrepreneurship,,1.00 ,N,,MWF 0200-0255PM,RNS 410,"Muir, Sian E."
C,MGMT 281,,,Corporate Finance,,1.00 ,N,,T 0800-0925 Th 0800-0920,HH 413 HH 413,"Goedde, Richard"
O,MGMT 294,,,Academic Internship,,0.50 ,Y,,,,Staff
O,MGMT 298,,,IS/,,1.00 ,N,,,,Staff
O,MGMT 394,,,Academic Internship,,1.00 ,Y,,,,"Muir, Sian E."
O,MGMT 398,,,IR/,,1.00 ,N,,,,Staff
C,MUSIC 111,A,,Aural Skills I Students in 111A must also register for 113A.,,0.25 ,N,,MWF 0800-0855,CHM 224,"Forsberg, Charles"
C,MUSIC 111,B,,Aural Skills I Students in 111B must also register for 113B.,,0.25 ,N,,MWF 0905-1000,CHM 224,"Forsberg, Charles"
C,MUSIC 111,C,,Aural Skills I Students in 111C must also register for 113C.,,0.25 ,N,,MWF 1045-1140,CHM 224,"Amundson, Steven"
C,MUSIC 111,D,,Aural Skills I Students in 111D must also register for 113D.,,0.25 ,N,,MWF 0200-0255PM,CHM 224,"Castro, David R."
C,MUSIC 113,A,,Theory I Students in 113A must also register for 111A.,,0.75 ,N,,T 0800-0925 Th 0800-0920,CHM 224 CHM 224,"Forsberg, Charles"
C,MUSIC 113,B,,Theory I Students in 113B must also register for 111B.,,0.75 ,N,,T 0935-1100 Th 0930-1050,CHM 224 CHM 224,"Forsberg, Charles"
C,MUSIC 113,C,,Theory I Students in 113C must also register for 111C.,,0.75 ,N,,T 1145-0110PM Th 1245-0205PM,CHM 224 CHM 224,"Amundson, Steven"
C,MUSIC 113,D,,Theory I Students in 113D must also register for 111D.,,0.75 ,N,,T 0120-0245PM Th 0215-0335PM,CHM 224 CHM 224,"Castro, David R."
X,MUSIC 132,,,Orchestral Music This course has been canceled.,,1.00 ,N,ALS-A,MWF 0800-0855,CHM 233,"Carter, David"
O,MUSIC 161,A,,Piano Class I,,0.25 ,N,,MW 1045-1140,CHM 222,"Forsberg, Charles"
O,MUSIC 161,B,,Piano Class I,,0.25 ,N,,MW 1255-0150PM,CHM 222,"Paddleford, Nancy"
C,MUSIC 161,C,,Piano Class I,,0.25 ,N,,T 1005-1100 Th 0955-1050,CHM 222 CHM 222,"Berger, Linda"
C,MUSIC 161,D,,Piano Class I,,0.25 ,N,,T 1145-1240PM Th 1245-0140PM,CHM 222 CHM 222,"Berger, Linda"
C,MUSIC 164,A,,Voice Class,,0.25 ,N,,MW 0905-1000,CHM 233,"Johnson, Sigrid"
C,MUSIC 164,B,,Voice Class,,0.25 ,N,,MW 1150-1245PM,CHM 233,"Johnson, Sigrid"
C,MUSIC 164,C,,Voice Class,,0.25 ,N,,MW 1255-0150PM,CHM 233,"Johnson, Sigrid"
C,MUSIC 168,,,String Methods,,0.25 ,N,,MWF 1255-0150PM,CHM 140,"Scholz-Carlson, Miriam Carter, David"
C,MUSIC 169,,,Woodwind Methods,,0.25 ,N,,MWF 1150-1245PM,CHM 140,"Maeda, Dana L."
C,MUSIC 211,A,,Aural Skills III Students in 211A must also register for 213A.,,0.25 ,N,,MWF 0800-0855,CHM 232,"Merritt, Justin W."
C,MUSIC 211,B,,Aural Skills III Students in 211B must also register for 213B.,,0.25 ,N,,MWF 0905-1000,CHM 232,"Rodland, Catherine R."
C,MUSIC 211,C,,Aural Skills III Students in 211C must also register for 213C.,,0.25 ,N,,MWF 1045-1140,CHM 232,"Castro, David R."
C,MUSIC 213,A,,Theory III Students in 213A must also register for 211A.,,0.75 ,N,,T 0800-0925 Th 0800-0920,CHM 232 CHM 232,"Merritt, Justin W."
C,MUSIC 213,B,,Theory III Students in 213B must also register for 211B.,,0.75 ,N,,T 0935-1100 Th 0930-1050,CHM 232 CHM 232,"Rodland, Catherine R."
C,MUSIC 213,C,,Theory III Students in 213C must also register for 211C.,,0.75 ,N,,T 1145-0110PM Th 1245-0205PM,CHM 232 CHM 232,"Castro, David R."
C,MUSIC 220,,,Instrumentation,,0.25 ,N,,MWF 0200-0255PM,CHM 232,"Merritt, Justin W."
C,MUSIC 221,,,Instrumentation,,0.50 ,N,,MWF 0200-0255PM,CHM 232,"Merritt, Justin W."
O,MUSIC 223,,,Composition I,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,CHM 232 CHM 232,"Merritt, Justin W."
O,MUSIC 229,,,Jazz Improvisation,,0.50 ,N,,MWF 0200-0255PM,CHM 138,"Hagedorn, David"
C,MUSIC 237,,,World Music,,1.00 ,N,ALS-A MCG,MWF 1045-1140,CHM 233,"Byl, Julia"
C,MUSIC 241,A,,Hist & Lit Music I,,1.00 ,N,,MWF 1255-0150PM,CHM 239,"Hoekstra, Gerald"
O,MUSIC 241,B,,Hist & Lit Music I,,1.00 ,N,,MWF 0200-0255PM,CHM 239,"Hoekstra, Gerald"
C,MUSIC 252,,,Choral Conducting,,0.50 ,N,,T 0120-0245PM Th 0215-0335PM,CHM 140 CHM 140,"Aspaas, Christopher P."
C,MUSIC 261,A,,Piano Class III,,0.25 ,N,,MW 0905-1000,CHM 222,"Hisey, Paul A."
C,MUSIC 261,B,,Piano Class III,,0.25 ,N,,MW 0200-0255PM,CHM 222,"Hisey, Paul A."
O,MUSIC 261,C,,Piano Class III,,0.25 ,N,,T 0120-0215PM Th 0215-0310PM,CHM 222 CHM 222,"Hisey, Paul A."
C,MUSIC 263,,,Lyric Diction I,,0.25 ,N,,MF 1150-1245PM,CHM 224,"Dressen, Dan"
C,MUSIC 267,,,Adv Act Lyric Stage Only open to students by previous audition.,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,CHM Urness CHM Urness,"Hardy, Janis McKeel, James"
O,MUSIC 275,,,Instr Chamber Music,,0.25 ,N,,TTh 0800-0855,CHM 140,"Hisey, Paul A."
O,MUSIC 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MUSIC 298,,,IS/Popular Songwriting,,1.00 ,N,WRI,,,"McKeel, James"
O,MUSIC 298,A,,IS/Organ Pedagogy Lit.,,1.00 ,N,,,,"Rodland, Catherine R."
O,MUSIC 299,A,T,MSM IS/Conducting,,0.25 ,N,,,,Staff
O,MUSIC 299,B,T,MSM IS/Worship Proj,,0.25 ,N,,,,Staff
C,MUSIC 324,,,Composition II,,1.00 ,N,,MWF 1255-0150PM,CHM 224,"Mahr, Timothy"
O,MUSIC 325,,,Composition III,,1.00 ,N,,MWF 1255-0150PM,CHM 224,"Mahr, Timothy"
C,MUSIC 344,,,Music of 20th/21st Cent,,1.00 ,N,WRI,MWF 0800-0855,CHM 239,"Hanson, Alice"
O,MUSIC 345,,T,Top: American Music,,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,CHM 239 CHM 239,"Hanson, Alice"
O,MUSIC 354,A,,Advanced Conducting,,0.50 ,N,,T 0935-1100 Th 0930-1050,CHM 140 CHM 140,"Amundson, Steven"
C,MUSIC 354,B,,Advanced Conducting,,0.50 ,N,,T 0935-1100 Th 0930-1050,CHM 233 CHM 233,"Armstrong, Anton"
C,MUSIC 364,,,Vocal Pedagogy,,0.25 ,N,,MW 1255-0150PM,CHM 232,"Engleman, Tracey M."
C,MUSIC 365,,,Child-Adolescent Voice,,0.25 ,N,,MW 0905-1000,CHM 239,"Armstrong, Anton"
O,MUSIC 391,,,Church Music Pract I,,0.25 ,N,,T 1145-0110PM Th 1245-0205PM,CHM 239 CHM 239,"Ferguson, John"
O,MUSIC 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MUSIC 398,,,IR/Organ Improvisation,,1.00 ,N,,,,"Ferguson, John"
O,MUSIC 398,A,,IR/,,1.00 ,N,,,,Staff
O,NEURO 298,,,IS/,,1.00 ,N,,,,Staff
O,NEURO 398,,,IR/HRV Lit/Lab Research,,1.00 ,N,WRI,,,"Thorsheim, Howard"
O,NEURO 398,A,,IR/Neuropharmacology,,1.00 ,N,WRI,,,"Crisp, Kevin M."
C,NORW 111,A,,Beginning Norwegian I,,1.00 ,N,,MWF 0905-1000,OM 011,"Aarsvold, Nancy"
C,NORW 111,B,,Beginning Norwegian I,,1.00 ,N,,MWF 1045-1140,OM 015,"Lie, Kari"
X,NORW 111,C,,Beginning Norwegian I This course has been canceled.,,1.00 ,N,,MWF 1150-1245PM,OM 011,Staff
C,NORW 111,D,,Beginning Norwegian I,,1.00 ,N,,MWF 1255-0150PM,OM 015,"Lie, Kari"
C,NORW 111,E,,Beginning Norwegian I,,1.00 ,N,,MWF 0200-0255PM,OM 015,"Lie, Kari"
C,NORW 111,F,,Beginning Norwegian I,,1.00 ,N,,MWF 0905-1000,OM 035,"Lie, Kari"
O,NORW 231,A,,Intermed Norwegian I,,1.00 ,N,FOL-N,MWF 0800-0855,OM 015,"Homstad, Torild"
C,NORW 231,B,,Intermed Norwegian I,,1.00 ,N,FOL-N,MWF 0905-1000,OM 015,"O'Leary, Margaret H."
