St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
O,PHYS 131,A,,"Analytical II Students in Physics 131 must also register for one lab Physics 131 AL, BL, or CL",,1.00 ,N,IST SED,MWF 0800-0855,RNS 208,"Nitz, David"
O,PHYS 131,B,,"Analytical II Students in Physics 131 must also register for one lab Physics 131 AL, BL, or CL",,1.00 ,N,IST SED,MWF 1045-1140,RNS 208,"Nitz, David"
O,PHYS 131,A,L,    Analytical II Lab,,0.00 ,N,,M 0200-0430PM,RNS 293,"Nitz, David"
O,PHYS 131,B,L,    Analytical II Lab,,0.00 ,N,,T 1145-0215PM,RNS 293,"Nitz, David"
O,PHYS 131,C,L,    Analytical II Lab,,0.00 ,N,,T 0225-0455PM,,"Nitz, David"
O,PHYS 244,,,Modern Physics,,1.00 ,N,,MWF 1045-1140,RNS 210,"Dahl, David"
O,PHYS 245,A,L,    Modern Phys Lab (244),,0.25 ,N,,M 0200-0500PM,RNS 298,"Demas, James"
O,PHYS 245,B,L,    Modern Phys Lab (244),,0.25 ,N,,T 0800-1100,RNS 298,"Demas, James"
O,PHYS 245,C,L,    Modern Phys Lab (244),,0.25 ,N,,T 1145-0245PM,RNS 298,"Larsen, Amy"
O,PHYS 245,D,L,    Modern Phys Lab (244),,0.25 ,N,,Th 0800-1050,RNS 298,"Larsen, Amy"
O,PHYS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHYS 298,,,IS/,,1.00 ,N,,,,Staff
O,PHYS 298,A,,IS/,,1.00 ,N,,,,Staff
O,PHYS 375,,,Maxwell's Equations,,1.00 ,N,,MWF 0905-1000,RNS 297,"Engbrecht, Jason J."
O,PHYS 385,A,L,    Adv Physics Lab (375),,0.25 ,N,,Th 1245-0345PM,RNS 298,"Borovsky, Brian"
O,PHYS 385,B,L,    Adv Physics Lab (375),,0.25 ,N,,F 0200-0500PM,RNS 298,"Engbrecht, Jason J."
O,PHYS 390,,T,Top: Non-linear Dynamics,,1.00 ,N,,MWF 1045-1140,RNS 297,"Kolan, Amy"
O,PHYS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHYS 398,,,IR/,,1.00 ,N,,,,Staff
O,PHYS 398,A,,IR/,,1.00 ,N,,,,Staff
O,PHYS 398,B,,IR/,,1.00 ,N,,,,Staff
O,PHYS 399,,S,Senior Seminar,,0.25 ,Y,,W 0400-0500PM,RNS 284,Staff
O,PSCI 113,A,,Intro: Pol Theory,,1.00 ,N,HWC ORC,MWF 0905-1000,,"Casson, Douglas J."
O,PSCI 113,B,,Intro: Pol Theory,,1.00 ,N,HWC ORC,MWF 1045-1140,,"Casson, Douglas J."
O,PSCI 115,A,,Global Democracy,,1.00 ,N,HBS ORC,T 0800-0925 Th 0800-0920,,"Tegtmeyer Pak, Katherine S."
O,PSCI 115,B,,Global Democracy,,1.00 ,N,HBS ORC,T 0935-1100 Th 0930-1050,,"Tegtmeyer Pak, Katherine S."
O,PSCI 117,A,,Politics Human Rights,,1.00 ,N,HBS,MWF 1045-1140,OM 30,"Thalhammer, Kristina"
O,PSCI 117,B,,Politics Human Rights,,1.00 ,N,HBS,MWF 1150-1245PM,OM 30,"Thalhammer, Kristina"
O,PSCI 220,,,Analyzing Politics,,1.00 ,N,,MWF 0905-1000,OM 30,"Hendriks, Henriet"
O,PSCI 232,,,Am Political Thought,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,HH 319 HH 319,"Anderson, Joshua"
O,PSCI 246,,,Intro to Publ Policy,,1.00 ,N,,MWF 0200-0255PM,,"Hendriks, Henriet"
O,PSCI 258,A,,World Politics,,1.00 ,N,HBS,T 0800-0925 Th 0800-0920,,Staff
O,PSCI 258,B,,World Politics,,1.00 ,N,HBS,T 1145-0110PM Th 1245-0205PM,,Staff
O,PSCI 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PSCI 298,,,IS/,,1.00 ,N,,,,Staff
O,PSCI 299,,T,Top:,,1.00 ,N,,MWF 1255-0150PM,,Staff
O,PSCI 311,,S,Sem: Am Politics Open only to seniors and juniors during web registration.,,1.00 ,N,WRI,MWF 1150-1245PM,,"Hendriks, Henriet"
O,PSCI 321,,S,Sem: Intl Relations Open only to seniors and juniors during web registration.,,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 319 HH 319,"Lott, Anthony"
O,PSCI 370,,S,Sem:Courageous Resistance Open only to seniors and juniors during web registration.,,1.00 ,N,WRI,MWF 0200-0255PM,,"Thalhammer, Kristina"
O,PSCI 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PSCI 398,,,IR/,,1.00 ,N,,,,Staff
O,PSYCH 125,A,,Principles: Psych,,1.00 ,N,HBS IST,MWF 1045-1140,RNS 150,"Muir, Gary M."
O,PSYCH 125,B,,Principles: Psych,,1.00 ,N,HBS IST,T 0935-1100 Th 0930-1050,RNS 150 RNS 150,"Sundby, Mark"
O,PSYCH 230,A,,Research Methods,,1.00 ,N,WRI,MWF 1150-1245PM,RNS 131,"Kim, John"
O,PSYCH 230,B,,Research Methods,,1.00 ,N,WRI,MWF 1255-0150PM,RNS 131,"Kim, John"
O,PSYCH 230,A,L,    Research Methods Lab,,0.00 ,N,,T 0900-1100,,"Kim, John"
O,PSYCH 230,B,L,    Research Methods Lab,,0.00 ,N,,T 1245-0245PM,,"Kim, John"
O,PSYCH 235,,,Sensation/Perception,,1.00 ,N,SED,T 1145-0110PM Th 1245-0205PM,RNS 240 RNS 240,"Sherman, Bonnie"
O,PSYCH 235,,L,    Sensation/Perception Lab,,0.00 ,N,,Th 0900-1100,RNS 240,"Sherman, Bonnie"
O,PSYCH 237,,,Cognitive Psychology Students in Psych 237 must also register for one lab Psych 237 AL or BL.,,1.00 ,N,SED,MWF 1150-1245PM,RNS 290,"Loebach, Jeremy"
O,PSYCH 237,A,L,    Cognitive Psychology Lab,,0.00 ,N,,W 0200-0500PM,RNS 240,"Loebach, Jeremy"
O,PSYCH 237,B,L,    Cognitive Psychology Lab,,0.00 ,N,,F 0100-0400PM,RNS 240,"Loebach, Jeremy"
O,PSYCH 238,A,,Biopsychology,,1.00 ,N,IST,MWF 0800-0855,RNS 290,"Clark, Rachel"
O,PSYCH 238,B,,Biopsychology,,1.00 ,N,IST,MWF 0905-1000,RNS 290,"Clark, Rachel"
O,PSYCH 241,A,,Developmental Psych,,1.00 ,N,HBS,T 0800-0925 Th 0800-0920,RNS 290 RNS 290,"Cho, Grace E."
O,PSYCH 241,B,,Developmental Psych,,1.00 ,N,HBS,T 0935-1100 Th 0930-1050,RNS 290 RNS 290,"Cho, Grace E."
O,PSYCH 247,A,,Psychopathology,,1.00 ,N,HBS,T 0800-0925 Th 0800-0920,RNS 190 RNS 190,"Veltri, Carlo O."
O,PSYCH 247,B,,Psychopathology,,1.00 ,N,HBS,T 0935-1100 Th 0930-1050,RNS 190 RNS 190,"Veltri, Carlo O."
O,PSYCH 249,A,,Social Psychology,,1.00 ,N,HBS,MWF 0800-0855,TOH 110,"Ori_a, M. Minda"
O,PSYCH 249,B,,Social Psychology,,1.00 ,N,HBS,MWF 0905-1000,TOH 110,"Ori_a, M. Minda"
O,PSYCH 249,C,,Social Psychology,,1.00 ,N,HBS,MWF 1045-1140,RNS 210,"Ori_a, M. Minda"
O,PSYCH 251,,,Sport and Exercise Psych,,1.00 ,N,,MWF 1150-1245PM,,"Hamilton, Maya"
O,PSYCH 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PSYCH 298,,,IS/,,1.00 ,N,,,,Staff
O,PSYCH 298,A,,IS/,,1.00 ,N,,,,Staff
O,PSYCH 298,B,,IS/,,1.00 ,N,,,,Staff
O,PSYCH 336,,,Neuroscience of Addiction,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 124 RNS 124,"Dickinson, Shelly D."
O,PSYCH 341,,,Infant Development,,1.00 ,N,ORC,MWF 1045-1140,RNS 124,"Gross, Dana"
O,PSYCH 390,A,S,Sem: Forensic Psychology,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,RNS 124 RNS 124,"Veltri, Carlo O."
O,PSYCH 390,B,S,Sem: Psychology of India,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,RNS 124 RNS 124,"Khosla, Meetu"
O,PSYCH 391,,T,Top: Psych of Good & Evil Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.,,1.00 ,N,EIN,T 0800-0925 Th 0800-0920,RNS 124 RNS 124,"Huff, Charles"
O,PSYCH 394,,,Academic Internship,,1.00 ,Y,,,,Staff
C,PSYCH 396,A,,Res: Auditory Cognition Prerequisite: permission of instructor required. Closed during web registration,,1.00 ,N,,MWF 0905-1000,RNS 124,"Loebach, Jeremy"
O,PSYCH 396,B,,Res: Gender and Emotion Prerequisite: permission of instructor required. Closed during web registration,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,RNS 131 RNS 131,"Cho, Grace E."
O,PSYCH 398,,,IR/,,1.00 ,N,,,,Staff
O,REL 121,A,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0800-0855,OM 240,"Ripley, Jason J."
O,REL 121,B,,Bible/Culture/Commun Open to Environmental Conversations students only.,,1.00 ,N,BTS-B,MWF 0905-1000,OM 310,"Booth, David"
O,REL 121,C,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0905-1000,OM 240,"Odell, Margaret"
O,REL 121,D,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0905-1000,OM 310,"Jothen, Peder J."
O,REL 121,E,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1045-1140,OM 210,"Barbour, John"
O,REL 121,F,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1045-1140,OM 140,"Santurri, Edmund"
O,REL 121,G,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1150-1245PM,OM 305,"Barbour, John"
O,REL 121,H,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1150-1245PM,OM 310,"Santurri, Edmund"
O,REL 121,I,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1255-0150PM,OM 340,"Wilson, Charles"
O,REL 121,J,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1255-0150PM,OM 305,"Reed, Barbara"
O,REL 121,K,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0200-0255PM,OM 310,"Reed, Barbara"
O,REL 121,L,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0800-0925 Th 0800-0920,OM 340 OM 340,"Hanson, James"
O,REL 121,M,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0935-1100 Th 0930-1050,OM 210 OM 210,"Alexander, Torin D."
O,REL 121,N,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0935-1100 Th 0930-1050,OM 210 OM 210,"Beckman, Patricia"
O,REL 121,O,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 240 OM 240,"Schillinger, Jamie A."
O,REL 121,P,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,OM 140 OM 140,"Hanson, James"
O,REL 121,Q,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0120-0245PM Th 0215-0335PM,OM 210 OM 210,"Schillinger, Jamie A."
O,REL 121,R,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0120-0245PM Th 0215-0335PM,OM 210 OM 210,"Beckman, Patricia"
O,REL 201,A,,Essentials Chr Theol,,1.00 ,N,BTS-T,MWF 1045-1140,,"Walter, Gregory A."
O,REL 201,B,,Essentials Chr Theol,,1.00 ,N,BTS-T,MWF 1150-1245PM,,"Walter, Gregory A."
O,REL 207,,,Chr Theol/Moral Life,,1.00 ,N,BTS-T,T 0935-1100 Th 0930-1050,OM 240 OM 240,"Schuurman, Douglas"
O,REL 212,,,Chr Theol in History,,1.00 ,N,BTS-T,T 0800-0925 Th 0800-0920,,"Beckman, Patricia"
O,REL 217,,,Christ/Islamic Ethics,,1.00 ,N,EIN,T 0935-1100 Th 0930-1050,,"Schillinger, Jamie A."
O,REL 218,A,,Pol/Liberation Theol,,1.00 ,N,BTS-T WRI,T 1145-0110PM Th 1245-0205PM,OM 210 OM 210,"Alexander, Torin D."
O,REL 218,B,,Pol/Liberation Theol,,1.00 ,N,BTS-T WRI,T 0120-0245PM Th 0215-0335PM,,"Alexander, Torin D."
O,REL 222,,,The Biblical God,,1.00 ,N,BTS-T ORC,MWF 0800-0855,OM 10,"Odell, Margaret"
O,REL 248,,,Judaism,,1.00 ,N,HWC,T 1145-0110PM Th 1245-0205PM,OM 30 OM 30,"Benjamin, Mara H."
O,REL 264,,,Theology and Sexuality,,1.00 ,N,BTS-T,T 0120-0245PM Th 0215-0335PM,,"Benjamin, Mara H. Booth, David"
O,REL 282,,,Obama's Theolog: Niebuhr,,1.00 ,N,BTS-T WRI,MWF 0905-1000,,"Santurri, Edmund"
O,REL 285,,,What is Religion? Open only to juniors and sophomores.,,1.00 ,N,WRI,MWF 1045-1140,OM 140,"Ripley, Jason J."
O,REL 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,REL 295,,,Rel Pluralsm/Communit,,1.00 ,N,EIN,T 0800-0925 Th 0800-0920,,"Rambachan, Anantanand"
O,REL 296,A,,"Love, Justice, Soc Rel Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors during web registration. Juniors may add on a space- available basis during the drop/add period.",,1.00 ,N,EIN WRI,T 1145-0110PM Th 1245-0205PM,OM 340 OM 340,"Schuurman, Douglas"
O,REL 296,B,,"Love, Justice, Soc Rel Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors during web registration. Juniors may add on a space- available basis during the drop/add period.",,1.00 ,N,EIN WRI,T 0120-0245PM Th 0215-0335PM,OM 340 OM 340,"Schuurman, Douglas"
O,REL 297,,,Chr Ethics: Life/Death,,1.00 ,N,EIN,MWF 0200-0255PM,OM 30,"Jothen, Peder J."
O,REL 298,,,IS/,,1.00 ,N,,,,Staff
O,REL 304,,,Hist Chr Thought III,,1.00 ,N,BTS-T WRI,T 1145-0110PM Th 1245-0205PM,,"Wilson, Charles"
O,REL 341,,,Conscience-Critics,,1.00 ,N,EIN,MWF 0905-1000,,"Barbour, John"
O,REL 391,,S,Sem: Bible,,1.00 ,N,,T 0935-1100 Th 0930-1050,,"Hanson, James"
O,REL 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,REL 398,,,IR/,,1.00 ,N,,,,Staff
O,RUSSN 112,A,,Beginning Russian II Students in Russian 112 must also register for one lab Russian 112 AL or BL.,,1.00 ,N,,MWF 1150-1245PM,TOH 312,"Robinson, Marc"
O,RUSSN 112,B,,Beginning Russian II Students in Russian 112 must also register for one lab Russian 112 AL or BL.,,1.00 ,N,,MWF 0200-0255PM,TOH 312,"Robinson, Marc"
O,RUSSN 112,A,L,    Beginning Russian II Lab,,0.00 ,N,,T 1150-1245PM,TOH 312,"Robinson, Marc"
O,RUSSN 112,B,L,    Beginning Russian II Lab,,0.00 ,N,,T 0200-0255PM,TOH 312,"Robinson, Marc"
O,RUSSN 232,,,Intermed Russian II Students in Russian 232 must also register for Russian 232 L.,,1.00 ,N,FOL-R,MWF 1255-0150PM,TOH 312,"Walter, Irina"
O,RUSSN 232,,L,    Intermed Russian II Lab,,0.00 ,N,,T 1255-0150PM,TOH 312,"Walter, Irina"
O,RUSSN 254,,,Russ Culture & Civ,,1.00 ,N,FOL-R,MWF 1150-1245PM,TOH 300,"Walter, Irina"
O,RUSSN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,RUSSN 298,,,IS/,,1.00 ,N,,,,Staff
O,RUSSN 371,,,Dostoevsky-Tr,,1.00 ,N,EIN,MWF 1045-1140,,"Robinson, Marc"
O,RUSSN 372,,,The Russian Press,,1.00 ,N,FOL-R ORC,MWF 0200-0255PM,TOH 110,"Walter, Irina"
O,RUSSN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,RUSSN 398,,,IR/,,1.00 ,N,,,,Staff
O,SCICN 217,,,Cultural Context Open to Science Conversation students only.,,1.00 ,N,BTS-T HBS WRI,T 0935-1100 Th 0930-1050,OM 340 OM 340,"Huff, Charles Booth, David"
O,SOAN 121,A,,Intro to Sociology Open to first-year students only.,,1.00 ,N,HBS MCD,T 0800-0925 Th 0800-0920,,"Sheppard, Ryan R."
O,SOAN 121,B,,Intro to Sociology Open to first-year students only.,,1.00 ,N,HBS MCD,T 0935-1100 Th 0930-1050,,"Sheppard, Ryan R."
O,SOAN 121,C,,Intro to Sociology,,1.00 ,N,HBS MCD,T 0800-0925 Th 0800-0920,TOH 114 TOH 114,"Thornhill, Theodore E."
O,SOAN 128,A,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,MWF 0200-0255PM,OM 340,"Anderson, Carolyn"
O,SOAN 128,B,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,T 0935-1100 Th 0930-1050,HH 514 HH 514,"Keefe, Susi K."
O,SOAN 128,C,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,T 1145-0110PM Th 1245-0205PM,HH 514 HH 514,"Keefe, Susi K."
O,SOAN 246,,,GLBT Lives and Issues This course is pending faculty approval.,,1.00 ,N,HBS,MWF 1255-0150PM,,"Nordstrom-Loeb, Bruce"
O,SOAN 260,,,Marriage & the Family,,1.00 ,N,HBS MCD,T 0120-0245PM Th 0215-0335PM,HH 317 HH 317,"Sheppard, Ryan R."
O,SOAN 264,,,Race/Class-Am Culture,,1.00 ,N,HBS MCD,MWF 0200-0255PM,,"Nordstrom-Loeb, Bruce"
O,SOAN 266,A,,Crime and Inequality,,1.00 ,N,HBS,T 1145-0110PM Th 1245-0205PM,,"Thornhill, Theodore E."
O,SOAN 266,B,,Crime and Inequality,,1.00 ,N,HBS,T 0120-0245PM Th 0215-0335PM,,"Thornhill, Theodore E."
O,SOAN 267,,,Medical Anthropology,,1.00 ,N,HBS MCG,T 0120-0245PM Th 0215-0335PM,HH 302 HH 302,"Keefe, Susi K."
O,SOAN 291,A,,Sociological Theory Open to Sociology/Anthropology majors only.,,1.00 ,N,HWC,MWF 0800-0855,HH 515,"Al Atiyat, Ibtesam"
O,SOAN 291,B,,Sociological Theory Open to Sociology/Anthropology majors only.,,1.00 ,N,HWC,MWF 0905-1000,HH 302,"Al Atiyat, Ibtesam"
O,SOAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SOAN 298,,,IS/,,1.00 ,N,,,,Staff
O,SOAN 373,A,,Ethnograph Rsch Meth Open to Sociology/Anthropology majors only.,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,OM 20 OM 20,"Williamson, Thomas A."
O,SOAN 373,B,,Ethnograph Rsch Meth Open to Sociology/Anthropology majors only.,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,OM 20 OM 20,"Williamson, Thomas A."
O,SOAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SOAN 398,,,IR/,,1.00 ,N,,,,Staff
O,SOAN 399,A,,Senior Seminar Open to Senior Sociology/Anthropology majors only Prerequisite: Completion of BTS-T or permission of instructor.,,1.00 ,N,EIN,MWF 1045-1140,HH 515,"Anderson, Carolyn"
O,SOAN 399,B,,Senior Seminar Open to senior majors in Sociology/Anthropology only. Prerequisite: Completion of BTS-T or permission of instructor.,,1.00 ,N,EIN,MWF 1150-1245PM,HH 515,"Anderson, Carolyn"
O,SPAN 112,A,,Beginning Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0800-0855,TOH 314,"Olson, Barbara"
O,SPAN 112,B,,Beginning Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1045-1140,TOH 314,"Olson, Barbara"
O,SPAN 231,A,,Intermed Spanish I Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0800-0855,TOH 314,"Barnes-Karol, Gwendolyn"
O,SPAN 231,B,,Intermed Spanish I Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1150-1245PM,TOH 312,"Barnes-Karol, Gwendolyn"
O,SPAN 231,C,,Intermed Spanish I Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0200-0255PM,TOH 314,"Broner, Maggie"
O,SPAN 232,A,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 0800-0855,TOH 312,"Cropsey, Kris A."
O,SPAN 232,B,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 0905-1000,TOH 108,"Cropsey, Kris A."
O,SPAN 232,C,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 1045-1140,TOH 108,"Villate-Isaza, Alberto"
O,SPAN 232,D,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 1150-1245PM,TOH 108,"Villate-Isaza, Alberto"
O,SPAN 232,E,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 1255-0150PM,TOH 108,"Medina-Vilarino, Kristina"
O,SPAN 232,F,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 0200-0255PM,TOH 108,"Medina-Vilarino, Kristina"
O,SPAN 232,G,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,T 0800-0925 Th 0800-0920,TOH 314 TOH 314,"Strichartz, Ariel"
O,SPAN 232,H,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,T 0935-1100 Th 0930-1050,TOH 312 TOH 312,"Strichartz, Ariel"
O,SPAN 232,I,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,T 1145-0110PM Th 1245-0205PM,,"Carullo, Sylvia"
O,SPAN 250,A,,Gateway Sp-Spkng Wrld Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S WRI,T 0935-1100 Th 0930-1050,TOH 312 TOH 312,"Carullo, Sylvia"
O,SPAN 250,B,,Gateway Sp-Spkng Wrld Prerequisite: completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S WRI,T 0120-0245PM Th 0215-0335PM,,"O'Conner, Jonathan P."
O,SPAN 271,,,Heritage Spain,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 310 TOH 310,"O'Conner, Jonathan P."
O,SPAN 275,,,Exploring Hispanic Lit,,1.00 ,N,ALS-L,T 0935-1100 Th 0930-1050,TOH 314 TOH 314,"Medina-Vilarino, Kristina"
O,SPAN 276,,,Spanish 1st/2nd Lang,,1.00 ,N,,MWF 1150-1245PM,,"Broner, Maggie"
O,SPAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SPAN 298,,,IS/,,1.00 ,N,,,,Staff
O,SPAN 312,,T,Voices: Spain,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 108 TOH 108,"Barnes-Karol, Gwendolyn"
O,SPAN 314,,T,Lit/Soc/La: Topics,,1.00 ,N,ALS-L,T 0120-0245PM Th 0215-0335PM,,"Strichartz, Ariel"
O,SPAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SPAN 398,,,IR/,,1.00 ,N,,,,Staff
O,STAT 110,,,"Prin of Statistics This course has class year limits. Students in Stat 110 must also register for one lab 110 AL, BL, or CL.",,1.00 ,N,AQR,T 0800-0925 Th 0800-0920,RNS 150 RNS 150,"Lane-Getaz, Sharon"
O,STAT 110,A,L,    Prin of Statistics Lab,,0.00 ,N,,F 0800-0855,RML 115,"Lane-Getaz, Sharon"
O,STAT 110,B,L,    Prin of Statistics Lab,,0.00 ,N,,F 0905-1000,RML 115,"Lane-Getaz, Sharon"
O,STAT 110,C,L,    Prin of Statistics Lab,,0.00 ,N,,F 1045-1140,RML 115,"Lane-Getaz, Sharon"
O,STAT 212,A,,Statistics for Science This course has class-year limits.,,1.00 ,N,AQR,MWF 0905-1000,TOH 182,"Roback, Paul J."
O,STAT 212,B,,Statistics for Science This course has class-year limits.,,1.00 ,N,AQR,MWF 1150-1245PM,RNS 354,Staff
O,STAT 212,C,,Statistics for Science This course has class-year limits.,,1.00 ,N,AQR,MWF 1255-0150PM,TOH 182,Staff
O,STAT 263,A,,Statistics for Economics,,1.00 ,N,,MWF 1150-1245PM,HH 413,"Becker, Anthony"
O,STAT 263,B,,Statistics for Economics,,1.00 ,N,,T 0935-1100 Th 0930-1050,HH 413 HH 413,"Pomponio, Xun"
O,STAT 272,A,,Statistical Modeling,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,TOH 182 TOH 182,"Ziegler, Kathryn"
O,STAT 272,B,,Statistical Modeling,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,TOH 182 TOH 182,Staff
O,STAT 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,STAT 298,,,IS/,,1.00 ,N,,,,Staff
O,STAT 316,,,Adv Statistical Model,,1.00 ,N,,MWF 1045-1140,TOH 182,"Ziegler, Kathryn"
O,STAT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,STAT 398,,,IR/,,1.00 ,N,,,,Staff
O,SWRK 221,,,Soc Work/Soc Welfare Not open to first-year students. This course has class year limits.,,1.00 ,N,WRI,MWF 0200-0255PM,,"Carlsen, Mary"
O,SWRK 258,,,Social Policy This course has class year limits. Not open to First-Year Students.,,1.00 ,N,,MWF 1150-1245PM,HH 317,"Carlsen, Mary"
O,SWRK 261,,,Incl Pract: Grp/Org/Cm This course has class year limits and is open to majors only.,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,HH 319 HH 319,Staff
O,SWRK 274,,,Eval/SW Practice/Prog This course is open to Family Studies concentrators and Social Work majors only. This course has class-year limits.,,1.00 ,N,,T 0800-0925 Th 0800-0920,HH 319 HH 319,Staff
O,SWRK 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SWRK 298,,,IS/,,1.00 ,N,,,,Staff
O,SWRK 381,,,Soc Worker Professional This course is open to Senior Social Work majors only.,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 300 TOH 300,"Carlsen, Mary"
O,SWRK 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SWRK 398,,,IR/,,1.00 ,N,,,,Staff
O,THEAT 100,,,Oral Interpretation,,1.00 ,N,ALS-A ORC,MWF 1045-1140,TB 216,"Wilson, Karen"
O,THEAT 110,,,Intro to Theater,,1.00 ,N,ALS-A MCD ORC,MWF 0905-1000,TB Kelsey,"Gisselman, Gary C."
O,THEAT 115,,,Acting for Non-Majors,,1.00 ,N,ALS-A ORC,MWF 0905-1000,TB Haugen,Staff
O,THEAT 120,,,Public Speaking,,1.00 ,N,ORC,M 0700-1000PM,TB 216,Staff
O,THEAT 130,,,Intro to Acting,,1.00 ,N,ALS-A ORC,MWF 1150-1245PM,TB Haugen,"Freeman, Dona W."
O,THEAT 131,,,Acting-Lyric Stage,,1.00 ,N,ALS-A,T 0935-1100 Th 0930-1050,TB Kelsey TB Kelsey,"McKeel, James Freeman, Dona W."
O,THEAT 230,,,Intermediate Acting,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TB Haugen TB Haugen,"Freeman, Dona W."
O,THEAT 233,,,Thtr Prac: Act/Direct Registration by permission of instructor only.,,0.25 ,Y,,,,"Gisselman, Gary C."
