St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,REL 245,,,Theol of Religions/Dialog,,1.00 ,N,BTS-T,T 0800-0925 Th 0800-0920,DC 305 DC 305,"Walter, Gregory A. Rambachan, Anantanand"
O,REL 246,,,Islam-Rel & Community,,1.00 ,N,MCG,MWF 1150-1245PM,BMC 110,"Schillinger, Jamie A."
O,REL 249,,,Modern Jewish Thought,,1.00 ,N,MCG,T 0935-1100 Th 0930-1050,BMC 111 BMC 111,"Benjamin, Mara H."
O,REL 253,,,Hinduism,,1.00 ,N,MCG,T 0935-1100 Th 0930-1050,BMC 101 BMC 101,"Rambachan, Anantanand"
O,REL 273,,,Hebrew Prophets,,1.00 ,N,HWC,MWF 1045-1140,BMC 110,"Odell, Margaret"
O,REL 285,,,What is Religion?,,1.00 ,N,WRI,MWF 0200-0255PM,BMC 110,"Alexander, Torin D."
C,REL 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,REL 298,,,IS/Palestinian Identity,,1.00 ,N,WRI,,,"Hanson, James"
C,REL 301,,,Roman Catholic Theol,,1.00 ,N,BTS-T WRI,MWF 1255-0150PM,BMC 102,"Galbraith, Elizabeth C."
C,REL 341,,,Conscience-Critics Prerequisite: Completion of BTS-T requirement. Open only to seniors and juniors during web registration.,,1.00 ,N,EIN WRI,MWF 0905-1000,BMC 102,"Barbour, John"
O,REL 390,,S,Sem:One Nation: Many Rel Open to Seniors and Juniors only.,,1.00 ,N,,T 0935-1100 Th 0930-1050,BMC 109 BMC 109,"Lagerquist, L. DeAne"
C,REL 394,,,Academic Internship,,1.00 ,Y,,,,"Benson, W. Bruce"
O,REL 398,,,"IR/Media, Art, & Theology",,1.00 ,N,,,,"Walter, Gregory A."
O,REL 398,A,,IR/Buddhism and Science,,1.00 ,N,WRI,,,"Reed, Barbara"
C,REL 399,,,Sem: Sexuality/Community,,1.00 ,N,,MWF 0905-1000,BMC 109,"Booth, David"
C,RUSSN 112,A,,Beginning Russian II Students in Russian 112 must also register for one lab Russian 112 AL or BL.,,1.00 ,N,,MWF 1150-1245PM,TOH 110,"Robinson, Marc"
O,RUSSN 112,B,,Beginning Russian II Students in Russian 112 must also register for one lab Russian 112 AL or BL.,,1.00 ,N,,MWF 0200-0255PM,TOH 110,"Robinson, Marc"
C,RUSSN 112,A,L,Beginning Russian II Lab,,0.00 ,N,,T 1150-1245PM,TOH 112,"Robinson, Marc"
O,RUSSN 112,B,L,Beginning Russian II Lab,,0.00 ,N,,T 0200-0255PM,TOH 108,"Robinson, Marc"
O,RUSSN 232,,,Intermed Russian II Students in Russian 232 must also register for Russian 232 L.,,1.00 ,N,FOL-R,MWF 1255-0150PM,TOH 214,"Walter, Irina"
O,RUSSN 232,,L,Intermed Russian II Lab,,0.00 ,N,,T 1255-0150PM,TOH 102,"Walter, Irina"
O,RUSSN 254,,,Russ Culture & Civ,,1.00 ,N,FOL-R,MWF 1150-1245PM,TOH 102,"Walter, Irina"
C,RUSSN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,RUSSN 298,,,IS/,,1.00 ,N,,,,Staff
C,RUSSN 298,A,,IS/Russ Culture & Civ,,1.00 ,N,,,,"Walter, Irina"
C,RUSSN 371,,,Dostoevsky-Tr Prerequisite: Completion of BTS-T requirement. Open only to Seniors and Juniors during web registration.,,1.00 ,N,EIN,MWF 1045-1140,HH 307,"Robinson, Marc"
C,RUSSN 372,,,The Russian Press,,1.00 ,N,FOL-R ORC,MWF 0200-0255PM,TOH 102,"Walter, Irina"
C,RUSSN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
C,RUSSN 398,,,IR/Russ-Engl Translation,,1.00 ,N,,,,"Robinson, Marc"
O,RUSST 398,,,IR/Mod Russia Nationalism,,1.00 ,N,WRI,,,"Kuxhausen, Anna"
C,SCICN 217,,,Cultural Context Open to Science Conversation students only.,,1.00 ,N,BTS-T HBS WRI,T 0935-1100 Th 0930-1050,TOH 110 TOH 110,"Schuurman, Douglas Soderlind, Steve"
C,SOAN 121,,,Intro to Sociology Open to first year students only.,,1.00 ,N,HBS MCD,T 0935-1100 Th 0930-1050,HH 317 HH 317,"Sheppard, Ryan R."
C,SOAN 128,A,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,MWF 1045-1140,HH 302,"Anderson, Carolyn"
C,SOAN 128,B,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,MWF 1150-1245PM,DC 204,"Keefe, Susi K."
C,SOAN 128,C,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,MWF 0200-0255PM,HH 302,"Keefe, Susi K."
C,SOAN 237,,,Latin Am Culture,,1.00 ,N,HBS MCG,T 0120-0245PM Th 0215-0335PM,TOH 110 TOH 110,"Chiappari, Christopher L."
O,SOAN 237,,F,FLC-Spanish,,0.25 ,N,,,,"Chiappari, Christopher L."
C,SOAN 242,,,Contemp Native Am,,1.00 ,N,HBS MCD,T 1145-0110PM Th 1245-0205PM,RML 525 RML 525,"Snell, Julius"
C,SOAN 249,A,,Indigenous Peoples,,1.00 ,N,HBS MCG,MWF 1150-1245PM,HH 302,"Anderson, Carolyn"
O,SOAN 249,B,,Indigenous Peoples,,1.00 ,N,HBS MCG,MWF 0200-0255PM,HH 317,"Anderson, Carolyn"
C,SOAN 260,,,Marriage & the Family,,1.00 ,N,HBS MCD,T 0120-0245PM Th 0215-0335PM,HH 403 HH 403,"Sheppard, Ryan R."
C,SOAN 267,,,Medical Anthropology Prerequisite: One previous Sociology/Anthropology course.,,1.00 ,N,HBS MCG,MWF 1255-0150PM,RNS 210,"Williamson, Thomas A."
O,SOAN 291,A,,Sociological Theory Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.,,1.00 ,N,HWC,MWF 0800-0855,HH 322,"Al Atiyat, Ibtesam"
C,SOAN 291,B,,Sociological Theory Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.,,1.00 ,N,HWC,MWF 0905-1000,HH 322,"Al Atiyat, Ibtesam"
C,SOAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SOAN 298,,,IS/Women & Nonviolence,,1.00 ,N,,,,"Chiappari, Christopher L."
O,SOAN 298,A,,IS/Female Communication,,1.00 ,N,,,,"Anderson, Carolyn"
O,SOAN 298,B,,IS/Child Rearing/Culture,,1.00 ,N,,,,"Williamson, Thomas A."
O,SOAN 298,C,,IS/Mental Health Cultures,,1.00 ,N,,,,"Williamson, Thomas A."
O,SOAN 298,D,,IS/Tibet Medicine in West,,1.00 ,N,,,,"Chiappari, Christopher L."
O,SOAN 299,,,Top: Life/Death in Africa,,1.00 ,N,MCG,T 1145-0110PM Th 1245-0205PM,TOH 114 TOH 114,"Keefe, Susi K."
O,SOAN 373,A,,Ethnograph Rsch Meth Open to Sociology/Anthropology majors only. Prerequisite: SOAN 291 or 292.,,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,HH 515 HH 515,"Chiappari, Christopher L."
C,SOAN 373,B,,Ethnograph Rsch Meth Open to Sociology/Anthropology majors only. Prerequisite: SOAN 291 or 292.,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,HH 515 HH 515,"Chiappari, Christopher L."
C,SOAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SOAN 398,,,IR/Third Culture Kids,,1.00 ,N,,,,"Chiappari, Christopher L."
C,SOAN 399,A,,Senior Seminar Open to Senior Sociology/Anthropology majors only Prerequisite: Completion of BTS-T requirement.,,1.00 ,N,EIN,MWF 0905-1000,HH 515,"Williamson, Thomas A."
C,SOAN 399,B,,Senior Seminar Open to senior majors in Sociology/Anthropology only. Prerequisite: Completion of BTS-T requirement.,,1.00 ,N,EIN,MWF 1045-1140,HH 515,"Williamson, Thomas A."
C,SPAN 112,A,,Beginning Spanish II,,1.00 ,N,,MWF 0800-0855,TOH 114,"Haerter, Christine L."
C,SPAN 112,B,,Beginning Spanish II,,1.00 ,N,,MWF 1255-0150PM,TOH 108,"Haugsland, Jessica A."
C,SPAN 231,A,,Intermed Spanish I,,1.00 ,N,,MWF 0905-1000,TOH 114,"Haerter, Christine L."
C,SPAN 231,B,,Intermed Spanish I,,1.00 ,N,,MWF 1045-1140,TOH 214,"Haerter, Christine L."
C,SPAN 231,C,,Intermed Spanish I,,1.00 ,N,,MWF 1150-1245PM,TOH 212,"Broner, Maggie"
C,SPAN 231,D,,Intermed Spanish I,,1.00 ,N,,MWF 1255-0150PM,TOH 114,"Olson, Barbara"
C,SPAN 232,A,,Intermed Spanish II,,1.00 ,N,FOL-S MCD,MWF 0800-0855,TOH 212,"Haugsland, Jessica A."
C,SPAN 232,B,,Intermed Spanish II,,1.00 ,N,FOL-S MCD,MWF 0905-1000,TOH 212,"Cropsey, Kris A."
C,SPAN 232,C,,Intermed Spanish II,,1.00 ,N,FOL-S MCD,MWF 1045-1140,TOH 212,"Cropsey, Kris A."
C,SPAN 232,D,,Intermed Spanish II,,1.00 ,N,FOL-S MCD,MWF 1150-1245PM,TOH 112,"Giannini, Claudia"
C,SPAN 232,E,,Intermed Spanish II,,1.00 ,N,FOL-S MCD,MWF 1255-0150PM,TOH 112,"Giannini, Claudia"
C,SPAN 232,F,,Intermed Spanish II,,1.00 ,N,FOL-S MCD,MWF 0200-0255PM,TOH 108,"Haugsland, Jessica A."
C,SPAN 232,G,,Intermed Spanish II,,1.00 ,N,FOL-S MCD,T 0800-0925 Th 0800-0920,TOH 112 TOH 112,"Narvaez, Leon"
C,SPAN 232,H,,Intermed Spanish II,,1.00 ,N,FOL-S MCD,T 0935-1100 Th 0930-1050,TOH 112 TOH 112,"Narvaez, Leon"
C,SPAN 232,I,,Intermed Spanish II,,1.00 ,N,FOL-S MCD,T 1145-0110PM Th 1245-0205PM,TOH 310 TOH 310,"Olson, Barbara"
X,SPAN 232,J,,Intermed Spanish II This course has been canceled.,,1.00 ,N,FOL-S MCD,T 0120-0245PM Th 0215-0335PM,TBA TBA,Staff
C,SPAN 250,A,,Gateway Sp-Spkng Wrld,,1.00 ,N,FOL-S WRI,T 0800-0925 Th 0800-0920,TOH 316 TOH 316,"Villate-Isaza, Alberto"
C,SPAN 250,B,,Gateway Sp-Spkng Wrld,,1.00 ,N,FOL-S WRI,T 0120-0245PM Th 0215-0335PM,TOH 312 TOH 312,"Strichartz, Ariel"
C,SPAN 250,C,,Gateway Sp-Spkng Wrld,,1.00 ,N,FOL-S WRI,T 0120-0245PM Th 0215-0335PM,TOH 310 TOH 310,"Cropsey, Kris A."
C,SPAN 272,,,Heritage Latin America,,1.00 ,N,,MWF 1150-1245PM,TOH 114,"Strichartz, Ariel"
C,SPAN 275,,,Exploring Hispanic Lit,,1.00 ,N,ALS-L,T 1145-0110PM Th 1245-0205PM,TOH 308 TOH 308,"Barnes-Karol, Gwendolyn"
C,SPAN 276,,,Spanish 1st/2nd Lang,,1.00 ,N,,MWF 0200-0255PM,TOH 112,"Broner, Maggie"
C,SPAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SPAN 298,,,IS/,,1.00 ,N,,,,Staff
C,SPAN 313,,T,Lit/Soc/Sp: 1939-2009,,1.00 ,N,ALS-L,T 0935-1100 Th 0930-1050,TOH 212 TOH 212,"Barnes-Karol, Gwendolyn"
C,SPAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SPAN 398,,,IR/,,1.00 ,N,,,,Staff
O,SPAN 399,,S,Sem: Topics,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 200 TOH 200,"Villate-Isaza, Alberto"
C,STAT 110,,,"Prin of Statistics",,1.00 ,N,AQR,T 0800-0925 Th 0800-0920,RNS 150 RNS 150,"Ziegler, Kathryn"
C,STAT 110,A,L,Prin of Statistics Lab,,0.00 ,N,,F 0800-0855,RML 250,"Ziegler, Kathryn"
C,STAT 110,B,L,Prin of Statistics Lab,,0.00 ,N,,F 0905-1000,RML 250,"Ziegler, Kathryn"
C,STAT 110,C,L,Prin of Statistics Lab,,0.00 ,N,,F 1045-1140,RML 250,"Ziegler, Kathryn"
C,STAT 110,D,L,Prin of Statistics Lab,,0.00 ,N,,F 1150-1245PM,RML 250,"Ziegler, Kathryn"
C,STAT 212,A,,Statistics for Science This course has class-year limits.,,1.00 ,N,AQR,MWF 0905-1000,TOH 182,"Lane-Getaz, Sharon"
C,STAT 212,B,,Statistics for Science This course has class-year limits.,,1.00 ,N,AQR,MWF 1045-1140,TOH 182,"Lane-Getaz, Sharon"
C,STAT 212,C,,Statistics for Science This course has class-year limits.,,1.00 ,N,AQR,MWF 1255-0150PM,TOH 182,"Lane-Getaz, Sharon"
C,STAT 263,,,Statistics for Economics,,1.00 ,N,,MWF 0200-0255PM,RNS 390,"Pomponio, Xun"
O,STAT 272,A,,"Statistical Modeling Prerequisite: Completion of Stat 110, Stat 212, or equivalent.",,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,TOH 182 TOH 182,"Legler, Julie M."
O,STAT 272,B,,"Statistical Modeling Prerequisite: Completion of Stat 110, Stat 212, or equivalent.",,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,TOH 182 TOH 182,"Legler, Julie M."
C,STAT 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,STAT 298,,,IS/,,1.00 ,N,,,,Staff
O,STAT 316,,,Adv Statistical Model,,1.00 ,N,,MWF 1045-1140,RNS 160D,"Roback, Paul J."
O,STAT 390,,,Statistical Research,,0.50 ,N,,MWF 0200-0255PM,RNS 207,"Roback, Paul J."
C,STAT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,STAT 398,,,IR/Statistical Writing,,1.00 ,N,,,,"Richey, Matthew"
O,SWRK 221,,,Soc Work/Soc Welfare Not open to first-year students. This course has class year limits.,,1.00 ,N,WRI,MWF 0200-0255PM,HH 403,"McKibbin, Laura E."
O,SWRK 258,,,Social Policy This course has class year limits. Not open to First-Year Students.,,1.00 ,N,,MWF 1150-1245PM,HH 501,"Bordoloi, Samit D."
O,SWRK 261,,,Incl Pract: Grp/Org/Cm This course has class year limits and is open to majors only.,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,HH 515 HH 515,"Lennox, Naurine"
O,SWRK 274,,,Eval/SW Practice/Prog This course is open to Family Studies and Social Work majors only. This course has class-year limits.,,1.00 ,N,,T 0800-0925 Th 0800-0920,HH 516 HH 516,"Chandran, Devyani"
C,SWRK 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SWRK 298,,,IS/,,1.00 ,N,,,,Staff
O,SWRK 381,,,Commun Engag in Soc. Work This course is open to Senior Social Work majors only.,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,TOH 112 TOH 112,"Lennox, Naurine"
C,SWRK 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SWRK 398,,,IR/,,1.00 ,N,,,,Staff
C,THEAT 110,,,Intro to Theater,,1.00 ,N,ALS-A MCD ORC,MWF 0905-1000,TOH 210,"Freeman, Dona W."
C,THEAT 115,,,Acting for Non-Majors,,1.00 ,N,ALS-A ORC,T 1145-0110PM Th 1245-0205PM,TB Haugen TB Haugen,"Scholz-Carlson, Douglas"
C,THEAT 120,,,Public Speaking,,1.00 ,N,ORC,Th 0700-1000PM,TB 216,"Wartman, Michael"
C,THEAT 130,,,Intro to Acting,,1.00 ,N,ALS-A ORC,MWF 1150-1245PM,TB Haugen,"Freeman, Dona W."
C,THEAT 131,,,Acting--Lyric Stage,,1.00 ,N,ALS-A,T 0935-1100 Th 0930-1050,TB Kelsey TB Kelsey,"Scholz-Carlson, Douglas McKeel, James"
O,THEAT 233,,,Thtr Prac: Act/Direct Registration by permission of instructor only.,,0.25 ,Y,,,,"Gisselman, Gary C."
O,THEAT 253,,,Th Prac: Scenery/Prop Registration by permission of instructor only.,,0.25 ,Y,,,,"Edwards, Todd F."
O,THEAT 253,A,,Th Prac: Scenery/Prop,,0.25 ,Y,,,,"Edwards, Todd F."
C,THEAT 271,,,Hist Theat-Since 1700,,1.00 ,N,ALS-L HWC WRI,T 1145-0110PM Th 1245-0205PM,TB 227 TB 227,"Willcoxon, Jeanne I."
C,THEAT 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,THEAT 298,,,IS/Aesthetic Discourse,,1.00 ,N,,,,"Willcoxon, Jeanne I."
C,THEAT 298,A,,IS/Acting for Film,,1.00 ,N,,,,"Freeman, Dona W."
O,THEAT 338,,,"Intermed Stage Direction Prerequisite: Theatre 232 and 150, 240, or 250 or permission of instructor.",,1.00 ,N,,MWF 1045-1140,TOH 114,"Gisselman, Gary C."
O,THEAT 352,,,Adv Design for Perform Prerequisite: Theatre 140 or 150 or 240 or 250.,,1.00 ,N,,T 0935-1100 Th 0930-1050,TB Green Rm TB Green Rm,"Bjorklund, Brian"
C,THEAT 379,,T,Top: Acting Shakespeare,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,TB Haugen TB Haugen,"Scholz-Carlson, Douglas"
C,THEAT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,THEAT 398,,,IR/Advanced Sound Design,,1.00 ,N,,,,"Bjorklund, Brian"
C,WMNST 121,,,Intro Women's Studies,,1.00 ,N,MCD WRI,MWF 1255-0150PM,HH 302,"Kuxhausen, Anna"
C,WMNST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,WMNST 298,,,IS/,,1.00 ,N,,,,Staff
C,WMNST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,WMNST 398,,,IR/,,1.00 ,N,,,,Staff
O,WMNST 399,,S,"Sem: Women Embodied Open to Junior and Senior Women's Studies majors only, except by permission of instructor.",,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,RML 520 RML 520,"Swain, Corliss"
C,WRIT 111,A,,First-Year Writing,,1.00 ,N,FYW,MWF 0905-1000,RML 420,"Kwon Dobbs, Jennifer"
C,WRIT 111,B,,First-Year Writing,,1.00 ,N,FYW,MWF 0905-1000,RML 520,"Trull, Mary E."
C,WRIT 111,C,,First-Year Writing,,1.00 ,N,FYW,MWF 1045-1140,TOH 108,"Schwehn, Kaethe"
C,WRIT 111,D,,First-Year Writing,,1.00 ,N,FYW,MWF 1150-1245PM,TB 216,"Longfellow, Stephen"
C,WRIT 111,E,,First-Year Writing,,1.00 ,N,FYW,MWF 1150-1245PM,TOH 108,"Schwehn, Kaethe"
C,WRIT 111,F,,First-Year Writing,,1.00 ,N,FYW,MWF 1255-0150PM,RML 515,"Hill, Jan C."
C,WRIT 111,G,,First-Year Writing,,1.00 ,N,FYW,MWF 0200-0255PM,RML 421,"Solomon, Jeff"
C,WRIT 111,H,,First-Year Writing,,1.00 ,N,FYW,T 0800-0925 Th 0800-0920,RML 420 RML 420,"Bresnan, Mark P."
C,WRIT 111,I,,First-Year Writing,,1.00 ,N,FYW,T 0800-0925 Th 0800-0920,RML 520 RML 520,"Beckman, Patricia"
C,WRIT 111,J,,First-Year Writing,,1.00 ,N,FYW,T 0935-1100 Th 0930-1050,TB 227 TB 227,"Bauer, Susan"
C,WRIT 111,K,,First-Year Writing,,1.00 ,N,FYW,T 0935-1100 Th 0930-1050,RML 420 RML 420,"Hepburn, Joan"
C,WRIT 111,L,,First-Year Writing,,1.00 ,N,FYW,T 1145-0110PM Th 1245-0205PM,RML 421 RML 421,"Mbele, Joseph L."
C,WRIT 111,M,,First-Year Writing,,1.00 ,N,FYW,T 1145-0110PM Th 1245-0205PM,RML 420 RML 420,"Bresnan, Mark P."
C,WRIT 111,N,,First-Year Writing,,1.00 ,N,FYW,T 0120-0245PM Th 0215-0335PM,RML 525 RML 525,"Naito, Jonathan T."
C,WRIT 111,O,,First-Year Writing,,1.00 ,N,FYW,T 0120-0245PM Th 0215-0335PM,TOH 308 TOH 308,"Cannella, Shannon"
C,WRIT 111,P,,First-Year Writing,,1.00 ,N,FYW,T 0120-0245PM Th 0215-0335PM,TOH 214 TOH 214,"Dalgaard, Bruce"
C,WRIT 211,,T,Top: Sci in World & Word,,1.00 ,N,WRI,MWF 1255-0150PM,RNS 297,"LeBlanc, Diane C."
